%time,field.header.seq,field.header.stamp,field.header.frame_id,field.year,field.month,field.day,field.hour,field.min,field.sec,field.nano,field.tAcc,field.valid,field.fixType,field.flags,field.flags2,field.numSV,field.lla0,field.lla1,field.lla2,field.hMSL,field.hAcc,field.vAcc,field.velNED0,field.velNED1,field.velNED2,field.gSpeed,field.headMot,field.sAcc,field.headAcc,field.pDOP,field.headVeh
1576083361048276251,119,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246402,-111.649216,1401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083362039687741,120,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246388,-111.649213,1401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083363102611527,121,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246375,-111.649205,1402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083364104438176,122,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246367,-111.649187,1401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083365040829144,123,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246368,-111.649168,1401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083366038628924,124,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246376,-111.649147,1402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083367041359020,125,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246391,-111.64913,1403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083368040576567,126,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246409,-111.649118,1403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083369033178070,127,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246427,-111.649108,1403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083370102277098,128,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246443,-111.649103,1402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083371043214970,129,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246461,-111.649099,1403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083372039493430,130,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246482,-111.649095,1404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083373035436207,131,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246507,-111.649093,1405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083374036804692,132,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246536,-111.649092,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083375033940199,133,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246564,-111.649092,1407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083376063363434,134,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246579,-111.649074,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083377062608365,135,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246594,-111.649063,1405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083378053885710,136,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.24662,-111.64907,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083379103878020,137,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246634,-111.64906,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083380106135750,138,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246651,-111.649047,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083381043790921,139,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246662,-111.649038,1405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083382041524087,140,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246646,-111.649015,1403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083383041423573,141,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246645,-111.649013,1403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083384041718900,142,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246639,-111.649021,1403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083385034878450,143,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246631,-111.64902,1402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083386103256547,144,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246621,-111.649011,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
