%time,field.header.seq,field.header.stamp,field.header.frame_id,field.year,field.month,field.day,field.hour,field.min,field.sec,field.nano,field.tAcc,field.valid,field.fixType,field.flags,field.flags2,field.numSV,field.lla0,field.lla1,field.lla2,field.hMSL,field.hAcc,field.vAcc,field.velNED0,field.velNED1,field.velNED2,field.gSpeed,field.headMot,field.sAcc,field.headAcc,field.pDOP,field.headVeh
1576083255906447188,4,1576083255906086938,,2019,12,11,16,55,30,484182,3,55,3,131,234,26,40.2465849,-111.6489708,1402.142,1420.917,0.014,0.01,-0.024,0.014,-0.032,0.028,283.73524,0.1,156.82262,0.97,0.0
1576083255991314147,5,1576083255991063772,,2019,12,11,16,55,30,100484143,2,55,3,131,234,24,40.246585,-111.6489708,1402.141,1420.916,0.014,0.01,0.007,-0.001,-0.004,0.007,283.73524,0.077,180.0,1.02,0.0
1576083256099357105,6,1576083256099065563,,2019,12,11,16,55,30,200484104,2,55,3,131,234,26,40.246585,-111.6489708,1402.138,1420.913,0.014,0.01,0.002,0.028,0.018,0.028,283.73524,0.082,165.3979,0.97,0.0
1576083256200330855,7,1576083256200074730,,2019,12,11,16,55,30,300484065,2,55,3,131,234,26,40.2465849,-111.6489708,1402.135,1420.91,0.014,0.01,-0.003,-0.013,0.018,0.013,283.73524,0.089,180.0,0.97,0.0
1576083256299267397,8,1576083256299047522,,2019,12,11,16,55,30,400484025,2,55,3,131,234,26,40.246585,-111.6489708,1402.138,1420.914,0.014,0.01,0.01,-0.001,0.045,0.01,283.73524,0.097,180.0,0.97,0.0
1576083256391301689,9,1576083256391058272,,2019,12,11,16,55,30,500483986,2,55,3,131,234,26,40.246585,-111.6489708,1402.137,1420.912,0.014,0.01,0.018,0.011,-0.029,0.021,283.73524,0.083,180.0,0.97,0.0
1576083256493329564,10,1576083256493058647,,2019,12,11,16,55,30,600483947,2,55,3,131,234,26,40.2465849,-111.6489708,1402.14,1420.915,0.014,0.01,-0.028,-0.02,-0.005,0.035,283.73524,0.076,133.25206,0.97,0.0
1576083256598414772,11,1576083256598101189,,2019,12,11,16,55,30,700483908,2,55,3,131,234,26,40.246585,-111.6489708,1402.136,1420.911,0.014,0.01,0.009,0.04,0.01,0.041,283.73524,0.074,114.68692,0.97,0.0
1576083256699298730,12,1576083256699077522,,2019,12,11,16,55,30,800483869,2,55,3,131,234,26,40.2465849,-111.6489708,1402.136,1420.912,0.014,0.01,0.016,-0.02,0.034,0.026,283.73524,0.095,163.99288,0.97,0.0
1576083256800275605,13,1576083256800039439,,2019,12,11,16,55,30,900483829,2,55,3,131,234,27,40.246585,-111.6489708,1402.137,1420.913,0.014,0.01,0.01,-0.004,0.014,0.011,283.73524,0.097,180.0,0.95,0.0
1576083256906383689,14,1576083256906081564,,2019,12,11,16,55,31,483790,2,55,3,131,234,27,40.246585,-111.6489708,1402.138,1420.914,0.014,0.01,-0.004,0.013,-0.024,0.013,283.73524,0.094,180.0,0.95,0.0
1576083257002275772,15,1576083257002057397,,2019,12,11,16,55,31,100483751,2,55,3,131,234,27,40.246585,-111.6489708,1402.136,1420.911,0.014,0.01,0.025,-0.001,-0.02,0.025,283.73524,0.077,172.8124,0.95,0.0
1576083257100291855,16,1576083257100053397,,2019,12,11,16,55,31,200483712,2,55,3,131,234,27,40.2465849,-111.6489707,1402.138,1420.913,0.014,0.01,-0.009,0.019,0.045,0.021,283.73524,0.085,180.0,0.95,0.0
1576083257200280980,17,1576083257200052439,,2019,12,11,16,55,31,300483673,2,55,3,131,234,27,40.246585,-111.6489708,1402.141,1420.916,0.014,0.01,0.02,-0.026,-0.007,0.033,283.73524,0.08,134.7581,0.95,0.0
1576083257301352939,18,1576083257301050772,,2019,12,11,16,55,31,400483633,2,55,3,131,234,27,40.246585,-111.6489708,1402.138,1420.914,0.014,0.01,-0.015,0.016,-0.041,0.022,283.73524,0.099,180.0,0.95,0.0
1576083257394331355,19,1576083257394060605,,2019,12,11,16,55,31,500483594,2,55,3,131,234,27,40.246585,-111.6489707,1402.132,1420.907,0.014,0.01,0.03,0.016,0.017,0.035,283.73524,0.088,132.6479,0.95,0.0
1576083257498323397,20,1576083257498065480,,2019,12,11,16,55,31,600483555,2,55,3,131,234,27,40.246585,-111.6489708,1402.139,1420.914,0.014,0.01,0.02,-0.028,0.072,0.035,283.73524,0.098,126.7271,0.95,0.0
1576083257598354939,21,1576083257598078730,,2019,12,11,16,55,31,700483516,2,55,3,131,234,27,40.246585,-111.6489708,1402.134,1420.91,0.014,0.01,0.002,0.015,-0.029,0.015,283.73524,0.095,180.0,0.95,0.0
1576083257698288939,22,1576083257698055522,,2019,12,11,16,55,31,800483476,2,55,3,131,234,27,40.246585,-111.6489707,1402.13,1420.905,0.014,0.01,-0.004,0.026,-0.019,0.027,283.73524,0.089,175.7694,0.95,0.0
1576083257796262355,23,1576083257796046855,,2019,12,11,16,55,31,900483437,2,55,3,131,234,27,40.246585,-111.6489707,1402.131,1420.906,0.014,0.01,0.016,-0.001,0.06,0.016,283.73524,0.101,180.0,0.95,0.0
1576083257907353772,24,1576083257907070439,,2019,12,11,16,55,32,483398,2,55,3,131,234,27,40.246585,-111.6489707,1402.133,1420.908,0.014,0.01,0.013,-0.012,0.005,0.018,283.73524,0.089,180.0,0.95,0.0
1576083258005322105,25,1576083258005065730,,2019,12,11,16,55,32,100483359,2,55,3,131,234,26,40.246585,-111.6489707,1402.132,1420.908,0.014,0.01,0.003,-0.001,-0.025,0.003,283.73524,0.09,180.0,0.97,0.0
1576083258098310855,26,1576083258098058730,,2019,12,11,16,55,32,200483319,2,55,3,131,234,26,40.246585,-111.6489707,1402.13,1420.905,0.014,0.01,-0.022,0.02,-0.003,0.03,283.73524,0.084,146.79676,0.97,0.0
1576083258201299355,27,1576083258201068939,,2019,12,11,16,55,32,300483280,2,55,3,131,234,26,40.246585,-111.6489708,1402.137,1420.912,0.014,0.01,0.012,-0.017,0.01,0.021,283.73524,0.091,180.0,0.97,0.0
1576083258294349522,28,1576083258294072439,,2019,12,11,16,55,32,400483241,2,55,3,131,234,26,40.246585,-111.6489708,1402.131,1420.906,0.014,0.01,0.032,-0.004,-0.016,0.032,283.73524,0.078,133.8026,0.97,0.0
1576083258398292064,29,1576083258398057064,,2019,12,11,16,55,32,500483202,2,55,3,131,234,26,40.246585,-111.6489707,1402.14,1420.915,0.014,0.01,-0.008,0.023,0.005,0.024,283.73524,0.077,180.0,0.97,0.0
