%time,field.header.seq,field.header.stamp,field.header.frame_id,field.dur,field.meanXYZ0,field.meanXYZ1,field.meanXYZ2,field.meanAcc,field.obs,field.meanXYZHP0,field.meanXYZHP1,field.meanXYZHP2,field.valid,field.active
1576103863046249681,582,1576103863045521443,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103863145292696,583,1576103863144224880,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103863244573831,584,1576103863243861243,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103863344181652,585,1576103863343606665,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103863444715156,586,1576103863444147096,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103863544609717,587,1576103863543918781,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103863644286966,588,1576103863643699779,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103863745135255,589,1576103863744515413,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103863844345355,590,1576103863843691021,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103863942216585,591,1576103863941510544,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103864049662551,592,1576103864049009278,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103864145666596,593,1576103864145089843,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103864244113879,594,1576103864243415078,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103864344578107,595,1576103864343806784,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103864444170010,596,1576103864443607025,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103864544533630,597,1576103864543411138,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103864644502745,598,1576103864644008815,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103864744148849,599,1576103864743554437,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103864842193457,600,1576103864841317195,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103864944407788,601,1576103864943825354,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103865049156571,602,1576103865048602127,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103865144983011,603,1576103865144076665,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103865245302877,604,1576103865244596886,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103865345149023,605,1576103865344387531,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103865444837884,606,1576103865444258120,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103865544924025,607,1576103865544353861,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103865644541180,608,1576103865643948311,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103865742385210,609,1576103865741690741,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103865844723039,610,1576103865843943736,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103865944884122,611,1576103865943912364,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103866049165934,612,1576103866048579806,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103866144775933,613,1576103866144169550,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103866244272529,614,1576103866243633637,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103866344093629,615,1576103866343497463,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103866444520286,616,1576103866443915813,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103866544103002,617,1576103866543496858,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103866642378257,618,1576103866641414349,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103866744783909,619,1576103866743983258,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103866844236932,620,1576103866843626534,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103866943994478,621,1576103866943371675,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103867049217559,622,1576103867048612748,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103867144594188,623,1576103867143973837,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103867244301417,624,1576103867243626301,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103867345386294,625,1576103867344459666,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103867444638022,626,1576103867444011230,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103867543127229,627,1576103867542231174,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103867645054532,628,1576103867644219234,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103867744421987,629,1576103867743798536,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103867844087372,630,1576103867843487266,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103867944621668,631,1576103867943987015,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103868048988726,632,1576103868048448487,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103868145016100,633,1576103868143989410,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103868244838790,634,1576103868244175466,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103868344655798,635,1576103868343994056,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103868442791610,636,1576103868442168768,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103868544814451,637,1576103868544246626,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103868644635149,638,1576103868644062752,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103868744248597,639,1576103868743604543,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103868844695951,640,1576103868844120342,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103868944246236,641,1576103868943599313,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103869049275161,642,1576103869048555029,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103869144835527,643,1576103869144237510,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103869244630140,644,1576103869244018729,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103869342942425,645,1576103869342287329,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103869444981265,646,1576103869444401046,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103869544905900,647,1576103869544203755,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103869644314737,648,1576103869643662270,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103869744679859,649,1576103869744104415,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103869844970753,650,1576103869844303343,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103869944089127,651,1576103869943467826,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103870049752211,652,1576103870049081351,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103870144799074,653,1576103870144169842,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103870242981976,654,1576103870242239426,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103870345235512,655,1576103870344663514,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103870444756116,656,1576103870444099909,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103870544787367,657,1576103870544075545,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103870646407526,658,1576103870645597220,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103870744673619,659,1576103870744118418,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103870843790942,660,1576103870843187680,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103870944187268,661,1576103870943573534,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103871049118025,662,1576103871048423063,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103871142183126,663,1576103871141469560,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103871244380955,664,1576103871243814697,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103871344167663,665,1576103871343518985,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103871444065037,666,1576103871443425023,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103871544555375,667,1576103871543944130,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103871644190829,668,1576103871643507744,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103871744046991,669,1576103871743390557,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103871844703778,670,1576103871843860263,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103871944591099,671,1576103871943943665,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103872045979517,672,1576103872045430789,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103872144929249,673,1576103872144050076,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103872244491413,674,1576103872243808836,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103872344166700,675,1576103872343545291,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103872444803213,676,1576103872444058236,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103872544171907,677,1576103872543635685,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103872644136429,678,1576103872643512470,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103872744459100,679,1576103872744127995,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103872843968050,680,1576103872843329204,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103872942186400,681,1576103872941247030,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103873048545385,682,1576103873048387664,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103873144638160,683,1576103873143971784,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103873244271392,684,1576103873243642794,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103873344717968,685,1576103873344096909,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103873444737096,686,1576103873443816475,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103873544146055,687,1576103873543592933,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103873644623084,688,1576103873644071066,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103873744793148,689,1576103873744113586,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103873842394875,690,1576103873841623820,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103873944805644,691,1576103873944088611,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103874049428649,692,1576103874048802229,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103874145099207,693,1576103874144506838,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103874244780055,694,1576103874244153144,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103874344088371,695,1576103874343535343,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103874443876180,696,1576103874443294454,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103874544196048,697,1576103874543661146,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103874644254727,698,1576103874643697107,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103874741965131,699,1576103874741343447,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103874844260601,700,1576103874843669747,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103874944053934,701,1576103874943409888,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103875048880748,702,1576103875048153745,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103875144915403,703,1576103875144241351,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103875244245704,704,1576103875243649701,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103875344223762,705,1576103875343550220,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103875444696678,706,1576103875444036907,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103875544255622,707,1576103875543681750,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103875642873189,708,1576103875642239910,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103875744813978,709,1576103875744154516,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103875844664062,710,1576103875843994117,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103875944244376,711,1576103875943605640,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103876049701349,712,1576103876049096457,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103876144894758,713,1576103876144296508,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103876244652925,714,1576103876244050799,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103876344838539,715,1576103876344277512,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103876444729690,716,1576103876444156513,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103876542233991,717,1576103876541371076,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103876644284757,718,1576103876643735466,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103876744212632,719,1576103876743533297,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103876843992006,720,1576103876843354289,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103876944286316,721,1576103876943713897,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103877049144864,722,1576103877048418629,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103877144521948,723,1576103877143942407,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103877244819814,724,1576103877244136540,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103877344604739,725,1576103877344051323,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103877442441150,726,1576103877441714920,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103877545252499,727,1576103877544421895,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103877644615458,728,1576103877644000242,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103877744165981,729,1576103877743517992,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103877844792002,730,1576103877844085690,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103877944259037,731,1576103877943757507,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103878049132001,732,1576103878048387568,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103878145229968,733,1576103878144349180,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103878244618952,734,1576103878243903055,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103878342328613,735,1576103878341641206,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103878445011497,736,1576103878444087327,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103878544302600,737,1576103878543384926,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103878645095265,738,1576103878644222461,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103878744435091,739,1576103878743501270,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103878844176472,740,1576103878843337502,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103878944019708,741,1576103878943129688,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103879049001418,742,1576103879048375966,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103879144758484,743,1576103879144088207,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103879242974886,744,1576103879242208542,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103879345158774,745,1576103879344522934,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103879444415261,746,1576103879443576335,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103879544229823,747,1576103879543419900,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103879644831659,748,1576103879643855828,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103879744603607,749,1576103879743953928,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103879844219651,750,1576103879843275543,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103879944381870,751,1576103879943629192,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103880049136714,752,1576103880048296930,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103880143022360,753,1576103880142021982,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103880244726768,754,1576103880244103195,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103880344461101,755,1576103880343824431,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103880444347558,756,1576103880443333996,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103880544593434,757,1576103880543577575,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103880644970548,758,1576103880643829084,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103880743885194,759,1576103880743198740,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103880843988616,760,1576103880843414960,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103880943883331,761,1576103880943337851,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103881046025518,762,1576103881045478921,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103881144488115,763,1576103881143926365,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103881244338825,764,1576103881243713852,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103881344115553,765,1576103881343527750,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103881444785020,766,1576103881444017568,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103881544745167,767,1576103881543891763,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103881644595397,768,1576103881643325575,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103881744673787,769,1576103881744037364,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103881843921099,770,1576103881843356471,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103881941804862,771,1576103881941162293,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103882048842206,772,1576103882048278159,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103882144522617,773,1576103882143584925,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103882244091285,774,1576103882243212034,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103882344189649,775,1576103882343639385,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103882443962859,776,1576103882443416619,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103882544076653,777,1576103882543266136,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103882644229033,778,1576103882643521368,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103882744265976,779,1576103882743424045,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103882842466976,780,1576103882841528602,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103882944277044,781,1576103882943409006,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103883049063768,782,1576103883048206098,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103883143978415,783,1576103883143424430,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103883244402483,784,1576103883243830816,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103883344609278,785,1576103883343581282,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103883444010297,786,1576103883443368874,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103883544807020,787,1576103883543869201,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103883644730358,788,1576103883643583673,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103883742229865,789,1576103883741472226,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103883844606427,790,1576103883843873991,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103883944143843,791,1576103883943567823,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103884048795560,792,1576103884048202638,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103884144468804,793,1576103884143893195,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103884244127801,794,1576103884243336732,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103884343836340,795,1576103884343201617,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103884444185915,796,1576103884443468748,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103884543923756,797,1576103884543299991,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103884641917099,798,1576103884641220523,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103884744160879,799,1576103884743469814,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103884844017403,800,1576103884843408627,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103884944018753,801,1576103884943216891,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103885049260051,802,1576103885048474212,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103885144962789,803,1576103885144360134,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103885244644340,804,1576103885244128258,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103885344508492,805,1576103885343879197,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103885444170540,806,1576103885443558012,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103885541961495,807,1576103885541269435,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
1576103885644215894,808,1576103885643801177,,120,41150773.42,38417491.13,4099826.7,18643,1030,0.22,0.251,0.012,1,0
