%time,field.header.seq,field.header.stamp,field.header.frame_id,field.refStationId,field.relPosNED0,field.relPosNED1,field.relPosNED2,field.relPosLength,field.relPosHeading,field.relPosHPNED0,field.relPosHPNED1,field.relPosHPNED2,field.relPosHPLength,field.accNED0,field.accNED1,field.accNED2,field.accLength,field.accHeading,field.flags
1576083176002564887,79,1576083176002170471,,0,2.97,-3.58,-0.72,4.71,5.40400327269,0.0023,-0.0095,-0.0058,0.0066,0.01,0.01,0.01,0.01,0,279
1576083176099626429,80,1576083176099190096,,0,2.96,-3.77,-0.71,4.85,5.37936480871,0.0088,-0.0007,-0.0065,0.0023,0.01,0.01,0.01,0.01,0,279
1576083176198268012,81,1576083176198062762,,0,2.96,-3.94,-0.72,4.98,5.35643292766,0.0046,-0.0083,-0.0016,0.0099,0.01,0.01,0.01,0.01,0,279
1576083176300241262,82,1576083176300048762,,0,2.97,-4.12,-0.72,5.13,5.33652360782,0.0002,-0.0043,-0.0006,0.0034,0.01,0.01,0.01,0.01,0,279
1576083176390551762,83,1576083176390175262,,0,2.97,-4.3,-0.72,5.27,5.31692705098,0.0011,-0.0008,-0.0086,0.0078,0.01,0.01,0.01,0.01,0,279
1576083176487243429,84,1576083176487053012,,0,2.97,-4.47,-0.71,5.41,5.29843144783,0.0009,-0.0053,-0.0095,0.0096,0.01,0.01,0.01,0.01,0,279
1576083176598256262,85,1576083176598056262,,0,2.96,-4.65,-0.72,5.56,5.27961679849,0.0028,-0.0007,-0.0055,0.0018,0.01,0.01,0.01,0.01,0,279
1576083176698246721,86,1576083176698054679,,0,2.95,-4.83,-0.73,5.71,5.2616245483,0.0073,-0.0017,-0.0029,0.0021,0.01,0.01,0.01,0.01,0,279
1576083176796572471,87,1576083176796172929,,0,2.94,-4.99,-0.72,5.84,5.24532701281,0.0081,-0.0079,-0.0055,0.0078,0.01,0.01,0.01,0.01,0,279
1576083176906592096,88,1576083176906154596,,0,2.94,-5.17,-0.71,5.99,5.22962603086,0.0032,-0.0035,-0.0094,0.0055,0.01,0.01,0.01,0.01,0,279
1576083177001573596,89,1576083177001165596,,0,2.93,-5.34,-0.72,6.14,5.21458967029,0.0064,-0.007,-0.0037,0.003,0.01,0.01,0.01,0.01,0,279
1576083177087529387,90,1576083177087191637,,0,2.93,-5.52,-0.71,6.29,5.20037954858,0.0026,-0.0048,-0.0086,0.0061,0.01,0.01,0.01,0.01,0,279
1576083177200214221,91,1576083177200034096,,0,2.92,-5.69,-0.71,6.44,5.18703790272,0.0085,-0.0095,-0.003,0.0074,0.01,0.01,0.01,0.01,0,279
1576083177293234887,92,1576083177293046221,,0,2.93,-5.87,-0.71,6.6,5.17596658114,0.0058,-0.0026,-0.0098,0.0048,0.01,0.01,0.01,0.01,0,279
1576083177395645679,93,1576083177395172554,,0,2.93,-6.04,-0.72,6.75,5.16436188694,0.0039,-0.0031,-0.0001,0.0061,0.01,0.01,0.01,0.01,0,279
1576083177496629554,94,1576083177496170262,,0,2.93,-6.22,-0.71,6.91,5.1522772272,0.0005,-0.0066,-0.0099,0.0093,0.01,0.01,0.01,0.01,0,279
1576083177596544054,95,1576083177596145929,,0,2.93,-6.4,-0.71,7.08,5.14197908648,0.0047,-0.0059,-0.0087,0.0026,0.01,0.01,0.01,0.01,0,279
1576083177695498304,96,1576083177695183637,,0,2.93,-6.57,-0.71,7.23,5.13246040981,0.0061,-0.0036,-0.0063,0.0051,0.01,0.01,0.01,0.01,0,279
1576083177796481804,97,1576083177796194304,,0,2.93,-6.74,-0.72,7.39,5.12219019436,0.0011,-0.0075,-0.0087,0.0027,0.01,0.01,0.01,0.01,0,279
1576083177906632929,98,1576083177906175346,,0,2.93,-6.91,-0.73,7.54,5.11409500822,0.0073,-0.0045,-0.001,0.0081,0.01,0.01,0.01,0.01,0,279
1576083178004246679,99,1576083178004052429,,0,2.93,-7.09,-0.72,7.71,5.10520779167,0.0091,-0.0033,-0.0039,0.0021,0.01,0.01,0.01,0.01,0,279
1576083178101232638,100,1576083178101046513,,0,2.94,-7.26,-0.72,7.86,5.09726619451,0.0019,-0.0025,-0.0074,0.0094,0.01,0.01,0.01,0.01,0,279
1576083178194504471,101,1576083178194202638,,0,2.94,-7.44,-0.72,8.03,5.08939022173,0.0059,-0.0002,-0.0076,0.0052,0.01,0.01,0.01,0.01,0,279
1576083178301502513,102,1576083178301186888,,0,2.94,-7.61,-0.72,8.19,5.08141790677,0.0051,-0.005,-0.0031,0.0066,0.01,0.01,0.01,0.01,0,279
1576083178399483846,103,1576083178399174513,,0,2.94,-7.79,-0.72,8.36,5.0735653214,0.0051,-0.0064,-0.0083,0.0059,0.01,0.01,0.01,0.01,0,279
1576083178499541804,104,1576083178499193846,,0,2.94,-7.98,-0.72,8.54,5.06574135943,0.0047,-0.0038,-0.0039,0.0003,0.01,0.01,0.01,0.01,0,279
1576083178597536513,105,1576083178597231346,,0,2.94,-8.16,-0.71,8.71,5.05843890184,0.0049,-0.0075,-0.0098,0.002,0.01,0.01,0.01,0.01,0,279
1576083178696496429,106,1576083178696146554,,0,2.93,-8.36,-0.72,8.89,5.05046728501,0.0098,-0.0019,-0.0063,0.0033,0.01,0.01,0.01,0.01,0,279
1576083178799252846,107,1576083178799069179,,0,2.94,-8.53,-0.72,9.05,5.04420434552,0.0017,-0.0078,-0.0022,0.0093,0.01,0.01,0.01,0.01,0,279
1576083178904255596,108,1576083178904053721,,0,2.93,-8.71,-0.72,9.22,5.03718114061,0.0047,-0.0056,-0.0032,0.0048,0.01,0.01,0.01,0.01,0,279
1576083179001591471,109,1576083179001162096,,0,2.93,-8.9,-0.73,9.4,5.0304717459,0.0021,-0.005,-0.0095,0.0045,0.01,0.01,0.01,0.01,0,279
1576083179092636679,110,1576083179092177721,,0,2.92,-9.08,-0.72,9.56,5.0244276707,0.0091,-0.0003,-0.0035,0.0085,0.01,0.01,0.01,0.01,0,279
1576083179200220929,111,1576083179200036388,,0,2.92,-9.25,-0.72,9.73,5.01860664858,0.0076,-0.0098,0.0,0.0082,0.01,0.01,0.01,0.01,0,279
1576083179301257596,112,1576083179301050638,,0,2.92,-9.43,-0.72,9.9,5.01255349767,0.0011,-0.0075,-0.0052,0.0058,0.01,0.01,0.01,0.01,0,279
1576083179398270221,113,1576083179398063346,,0,2.91,-9.61,-0.72,10.07,5.00660506651,0.0031,-0.0038,-0.0007,0.0013,0.01,0.01,0.01,0.01,0,279
1576083179496255554,114,1576083179496072763,,0,2.9,-9.79,-0.73,10.24,5.00078893131,0.0055,-0.0035,-0.0025,0.0016,0.01,0.01,0.01,0.01,0,279
1576083179596544138,115,1576083179596185221,,0,2.9,-9.97,-0.72,10.41,4.99556236834,0.0018,-0.002,-0.008,0.0011,0.01,0.01,0.01,0.01,0,279
1576083179682634304,116,1576083179682170429,,0,2.89,-10.14,-0.72,10.57,4.99054908459,0.0082,-0.0092,-0.006,0.0098,0.01,0.01,0.01,0.01,0,279
1576083179794313304,117,1576083179794097221,,0,2.89,-10.31,-0.72,10.74,4.98592710367,0.0054,-0.0096,-0.0076,0.0028,0.01,0.01,0.01,0.01,0,279
1576083179892542763,118,1576083179892193096,,0,2.89,-10.49,-0.73,10.91,4.98108974911,0.0,-0.0054,-0.0065,0.0009,0.01,0.01,0.01,0.01,0,279
1576083179982229804,119,1576083179982048846,,0,2.88,-10.66,-0.72,11.07,4.97674457741,0.007,-0.0052,-0.0096,0.003,0.01,0.01,0.01,0.01,0,279
1576083180096576304,120,1576083180096167096,,0,2.88,-10.84,-0.72,11.24,4.97277465149,0.0089,-0.0029,-0.006,0.0046,0.01,0.01,0.01,0.01,0,279
1576083180190242346,121,1576083180190047013,,0,2.87,-11.01,-0.73,11.4,4.96771738545,0.0041,-0.0007,-0.0067,0.0034,0.01,0.01,0.01,0.01,0,279
1576083180299636096,122,1576083180299170804,,0,2.87,-11.17,-0.72,11.56,4.96408011929,0.0043,-0.0078,-0.0075,0.0043,0.01,0.01,0.01,0.01,0,279
1576083180396198679,123,1576083180396030596,,0,2.86,-11.34,-0.72,11.72,4.96005329564,0.0085,-0.0045,-0.0088,0.0042,0.01,0.01,0.01,0.01,0,279
1576083180497330888,124,1576083180497081721,,0,2.85,-11.51,-0.73,11.88,4.9555643088,0.0055,-0.0003,-0.0048,0.002,0.01,0.01,0.01,0.01,0,279
1576083180597229263,125,1576083180597039763,,0,2.85,-11.67,-0.73,12.04,4.95252045459,0.0098,-0.0094,-0.001,0.0066,0.01,0.01,0.01,0.01,0,279
1576083180696231096,126,1576083180696045888,,0,2.85,-11.84,-0.73,12.2,4.94880953553,0.0028,-0.001,-0.005,0.002,0.01,0.01,0.01,0.01,0,279
1576083180796495263,127,1576083180796150971,,0,2.84,-12.0,-0.73,12.35,4.94527664006,0.0064,-0.0006,-0.0021,0.0053,0.01,0.01,0.01,0.01,0,279
1576083180897227721,128,1576083180897042721,,0,2.84,-12.17,-0.72,12.51,4.94174304646,0.0013,-0.0001,-0.0086,0.0086,0.01,0.01,0.01,0.01,0,279
1576083180996544846,129,1576083180996178763,,0,2.83,-12.33,-0.73,12.68,4.93817803692,0.0043,-0.0089,-0.0011,0.0014,0.01,0.01,0.01,0.01,0,279
1576083181097505930,130,1576083181097205805,,0,2.82,-12.5,-0.73,12.84,4.93453867637,0.0055,-0.0089,-0.0033,0.005,0.01,0.01,0.01,0.01,0,279
1576083181200266930,131,1576083181200073388,,0,2.82,-12.67,-0.73,13.0,4.93135763927,0.0004,-0.0041,-0.0029,0.0048,0.01,0.01,0.01,0.01,0,279
1576083181299255763,132,1576083181299054888,,0,2.8,-12.83,-0.73,13.16,4.92786593357,0.01,-0.0083,-0.0024,0.0026,0.01,0.01,0.01,0.01,0,279
1576083181398270888,133,1576083181398057680,,0,2.8,-13.0,-0.73,13.32,4.9251037755,0.0084,-0.0027,-0.0002,0.0026,0.01,0.01,0.01,0.01,0,279
1576083181497801221,134,1576083181497254305,,0,2.79,-13.16,-0.73,13.48,4.92186095375,0.0094,-0.008,-0.0049,0.0023,0.01,0.01,0.01,0.01,0,279
1576083181597290221,135,1576083181597070971,,0,2.79,-13.32,-0.73,13.63,4.918989189,0.0029,-0.0053,-0.0023,0.0045,0.01,0.01,0.01,0.01,0,279
1576083181696560138,136,1576083181696204471,,0,2.78,-13.49,-0.73,13.79,4.91631988244,0.01,-0.0009,-0.0067,0.006,0.01,0.01,0.01,0.01,0,279
1576083181781569346,137,1576083181781162055,,0,2.78,-13.65,-0.73,13.95,4.91358530057,0.0047,-0.0033,-0.002,0.0036,0.01,0.01,0.01,0.01,0,279
1576083181904255805,138,1576083181904053263,,0,2.77,-13.81,-0.73,14.11,4.91069503533,0.0069,-0.0089,-0.0064,0.0043,0.01,0.01,0.01,0.01,0,279
1576083182002243221,139,1576083182002063471,,0,2.77,-13.98,-0.73,14.27,4.90800443575,0.0008,-0.0033,-0.0046,0.0041,0.01,0.01,0.01,0.01,0,279
1576083182096699263,140,1576083182096183638,,0,2.76,-14.14,-0.73,14.43,4.9052450702,0.0028,-0.0077,-0.0041,0.0037,0.01,0.01,0.01,0.01,0,279
1576083182186618596,141,1576083182186163513,,0,2.75,-14.3,-0.73,14.58,4.90273319234,0.0069,-0.0084,-0.0001,0.0098,0.01,0.01,0.01,0.01,0,279
1576083182289650471,142,1576083182289165888,,0,2.74,-14.47,-0.73,14.74,4.90016860554,0.0097,-0.0006,-0.0017,0.0077,0.01,0.01,0.01,0.01,0,279
1576083182396531763,143,1576083182396210555,,0,2.74,-14.62,-0.73,14.89,4.89775202266,0.0027,-0.0064,-0.0018,0.0094,0.01,0.01,0.01,0.01,0,279
1576083182496347971,144,1576083182496062055,,0,2.73,-14.78,-0.73,15.05,4.895039781,0.0005,-0.0027,-0.0076,0.0009,0.01,0.01,0.01,0.01,0,279
1576083182596811138,145,1576083182596241638,,0,2.71,-14.93,-0.73,15.2,4.89248880777,0.0097,-0.0076,-0.0043,0.001,0.01,0.01,0.01,0.01,0,279
1576083182689821555,146,1576083182689218888,,0,2.7,-15.09,-0.73,15.35,4.88994132519,0.0088,-0.006,-0.0062,0.0047,0.01,0.01,0.01,0.01,0,279
1576083182794714138,147,1576083182794221513,,0,2.69,-15.25,-0.73,15.5,4.88718300684,0.0031,-0.0003,-0.0011,0.0035,0.01,0.01,0.01,0.01,0,279
1576083182904279430,148,1576083182904064221,,0,2.67,-15.4,-0.73,15.64,4.88452452132,0.0077,-0.0017,-0.0055,0.01,0.01,0.01,0.01,0.01,0,279
1576083182999817763,149,1576083182999248721,,0,2.65,-15.54,-0.74,15.78,4.8815850378,0.0051,-0.0022,-0.0038,0.0049,0.01,0.01,0.01,0.01,0,279
1576083183095758055,150,1576083183095219096,,0,2.63,-15.68,-0.73,15.91,4.87888571158,0.0051,-0.0001,-0.0065,0.007,0.01,0.01,0.01,0.01,0,279
1576083183197648513,151,1576083183197226138,,0,2.6,-15.81,-0.74,16.04,4.87581323396,0.0082,-0.0071,-0.004,0.008,0.01,0.01,0.01,0.01,0,279
1576083183299681180,152,1576083183299249888,,0,2.58,-15.94,-0.74,16.17,4.87286886351,0.0012,-0.0061,-0.0018,0.0007,0.01,0.01,0.01,0.01,0,279
1576083183397617096,153,1576083183397165221,,0,2.55,-16.07,-0.74,16.29,4.87017651861,0.0084,-0.0092,-0.0052,0.0086,0.01,0.01,0.01,0.01,0,279
1576083183497413347,154,1576083183497116763,,0,2.52,-16.2,-0.74,16.42,4.86692531928,0.005,-0.0086,-0.0006,0.0008,0.01,0.01,0.01,0.01,0,279
1576083183591618680,155,1576083183591186430,,0,2.49,-16.34,-0.73,16.55,4.86401376102,0.0076,-0.0057,-0.0086,0.0019,0.01,0.01,0.01,0.01,0,279
1576083183697260347,156,1576083183697044805,,0,2.45,-16.46,-0.74,16.66,4.86047144077,0.0066,-0.0079,-0.0019,0.0066,0.01,0.01,0.01,0.01,0,279
1576083183797605680,157,1576083183797173013,,0,2.41,-16.57,-0.74,16.77,4.85698217853,0.0041,-0.0094,-0.0012,0.0007,0.01,0.01,0.01,0.01,0,279
