%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1576083025757778882,212,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.149,-0.23,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379,4.358,7.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083025788877087,213,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774,0.738,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.355,8.534,7.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083025865912490,214,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.224,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149,5.029,6.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083025989788375,215,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304,-0.039,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.712,5.92,9.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083026059007483,216,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.744,-0.036,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.558,7.898,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083026191620723,217,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229,-0.33,-0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.877,7.841,10.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083026316842493,218,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.327,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791,7.641,7.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083026384893358,219,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,0.112,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.104,6.367,5.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083026449812037,220,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.487,-0.103,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.126,6.654,6.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083026514635025,221,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.137,-0.033,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.134,6.684,6.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083026588011686,222,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.889,5.941,7.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083026649370225,223,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.123,0.099,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.858,6.498,8.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083026793589705,224,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.069,-0.116,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.54,8.59,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083026794067965,225,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942,-0.134,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207,7.275,5.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083026852601325,226,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.401,0.007,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032,5.586,5.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083026949258658,227,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.055,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,5.978,5.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083026988782210,228,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223,0.051,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,3.02,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083027058503017,229,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309,0.249,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.317,7.712,6.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083027146225644,230,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194,0.059,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,6.719,6.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083027189895645,231,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.083,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.076,7.64,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083027258989452,232,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.258,-0.006,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.563,7.483,7.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083027390588850,233,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028,-0.128,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011,8.089,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083027517062760,234,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,-0.183,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.956,9.625,6.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083027587720691,235,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.092,-0.174,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621,7.463,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083027648465986,236,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.071,-0.135,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.127,9.148,6.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083027714906827,237,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.57,0.002,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.138,8.455,6.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083027784394771,238,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.01,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.421,6.714,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083027866688470,239,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.049,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44,8.794,5.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083027943376589,240,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.305,0.047,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,7.573,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083027987045346,241,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.224,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.506,5.435,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083028055967539,242,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.083,0.049,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,7.967,7.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083028141372820,243,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047,0.035,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.526,8.528,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083028185319088,244,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.564,7.066,6.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083028255895337,245,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.022,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,10.981,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083028388933911,246,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157,-0.04,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.288,8.529,5.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083028457230877,247,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.071,-0.077,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.385,7.719,5.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083028540319823,248,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.074,-0.119,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.052,10.803,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083028593572738,249,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.177,-0.116,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.366,7.958,7.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083028659276270,250,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121,-0.093,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.547,4.325,7.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083028785037932,251,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,-0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.935,5.826,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083028849867717,252,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,-0.142,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722,7.855,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083028941547001,253,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103,0.029,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.132,7.047,6.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083028986562113,254,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.092,-0.173,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.397,7.032,5.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083029050160952,255,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.104,-0.104,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,6.889,7.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083029251294393,256,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.333,0.079,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285,6.441,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083029251922923,257,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.258,0.178,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,6.256,7.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083029252506481,258,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.013,-0.069,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017,6.848,8.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083029343700837,259,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.436,-0.027,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.267,5.167,5.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083029386528910,260,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.296,0.075,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,6.254,8.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083029468810242,261,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,-0.022,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.613,5.547,6.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083029539718179,262,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.186,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.431,6.922,7.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083029588548973,263,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.212,-0.027,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.825,4.905,7.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083029666871970,264,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.029,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207,5.544,7.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083029741703248,265,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.102,0.012,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.382,6.659,7.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083029792584366,266,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.311,-0.103,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.673,5.696,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083029858223153,267,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.721,0.025,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,6.692,9.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
