%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1576083332387753419,794,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224,0.327,9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083332439430764,795,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,-0.008,9.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083332513386866,796,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.195,9.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083332639691147,797,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.471,9.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083332791458912,798,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.001,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351,0.35,9.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083332845812366,799,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.002,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.166,9.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083332988691102,800,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181,-0.166,9.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083333040117240,801,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,-0.001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,-0.695,9.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083333100799884,802,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,-0.003,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246,-0.769,9.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083333192871330,803,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.001,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,-1.089,9.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083333233842935,804,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005,0.004,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,-0.755,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083333301071699,805,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.013,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.101,-0.966,9.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083333389490624,806,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.005,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.371,-0.478,9.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083333435634457,807,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.007,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.066,-0.037,10.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083333505511898,808,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,-0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548,0.76,8.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083333593481058,809,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,-0.004,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.432,9.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083333637470084,810,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,-0.004,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.622,0.26,10.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083333703917645,811,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,-0.021,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824,-0.109,9.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083333798984552,812,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.638,0.302,9.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083333838922456,813,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.002,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357,0.243,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083333905714692,814,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.489,9.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083333989098304,815,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,-0.006,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.739,9.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083334043085718,816,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.004,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.463,1.031,10.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083334190500010,817,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.001,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043,1.277,9.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083334237885554,818,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.001,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.185,9.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083334304841785,819,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.003,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334,0.88,9.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083334390575802,820,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.489,0.996,9.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083334436968671,821,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,-0.01,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.075,3.49,9.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083334500240293,822,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,-0.012,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.758,1.777,9.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083334592427211,823,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048,0.019,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841,0.829,9.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083334634417704,824,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.005,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.471,1.399,9.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083334705645050,825,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.01,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,1.498,9.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083334784260581,826,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019,0.013,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415,1.934,9.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083334835443496,827,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.004,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145,1.58,9.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083334912372987,828,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027,0.006,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172,1.563,9.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083334986584341,829,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.021,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.572,1.161,9.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083335110112038,830,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012,-0.005,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.551,1.249,9.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083335188428253,831,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016,0.004,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404,1.454,8.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083335239399450,832,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015,-0.009,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.879,8.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083335386321635,833,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012,0.006,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.684,1.239,12.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083335433285158,834,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,-0.003,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.384,1.355,12.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083335502310382,835,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,-0.008,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.077,1.007,9.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083335591451087,836,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.005,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,1.155,7.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083335635080134,837,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,-0.002,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.897,10.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083335704229667,838,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,-0.003,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.248,9.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083335785543579,839,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,-0.002,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.634,8.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083335834624296,840,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,-0.021,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.764,10.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083335902728821,841,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.002,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541,0.461,11.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083335970600629,842,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012,-0.015,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.036,14.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083336036338744,843,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014,0.003,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292,0.651,5.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083336103232923,844,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005,0.002,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.18,7.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083336185895265,845,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028,-0.002,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.704,0.605,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083336240058985,846,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013,0.013,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.366,0.635,12.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083336394249895,847,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.008,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.452,-0.581,9.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083336512756856,848,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.054,-0.023,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265,0.269,10.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083336633181829,849,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035,0.021,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.911,7.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083336701145022,850,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019,0.006,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.003,-1.202,11.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083336785307778,851,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.202,-0.226,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,-2.685,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083336834229823,852,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.288,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.241,0.557,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083336899863824,853,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,-0.039,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358,0.926,6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083336987530407,854,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.118,0.026,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.598,0.459,10.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083337034447232,855,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.004,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,1.158,5.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083337103128832,856,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.189,-0.016,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,-1.737,9.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083337183928666,857,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.118,-0.013,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.528,0.12,10.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083337235110620,858,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.024,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.084,0.635,15.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083337305173500,859,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,-0.032,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.498,0.164,8.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083337388524963,860,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.046,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,-0.326,6.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083337439973959,861,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,-0.02,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047,0.663,13.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083337512105955,862,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015,0.02,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.126,-0.269,12.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
