%time,field.header.seq,field.header.stamp,field.header.frame_id,field.year,field.month,field.day,field.hour,field.min,field.sec,field.nano,field.tAcc,field.valid,field.fixType,field.flags,field.flags2,field.numSV,field.lla0,field.lla1,field.lla2,field.hMSL,field.hAcc,field.vAcc,field.velNED0,field.velNED1,field.velNED2,field.gSpeed,field.headMot,field.sAcc,field.headAcc,field.pDOP,field.headVeh
1576104105027768230,185,1576104105026559114,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.24646,-111.64923,1401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104106036752492,186,1576104106034086465,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246442,-111.649233,1401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104107031957219,187,1576104107030534505,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246424,-111.649234,1401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104108036934201,188,1576104108035996913,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246409,-111.649232,1401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104109048692875,189,1576104109047997474,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246392,-111.649231,1402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104110034143012,190,1576104110033436775,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246376,-111.649229,1402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104111035197291,191,1576104111034378051,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246361,-111.649225,1403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104112032554214,192,1576104112031322717,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246351,-111.649217,1404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104113029307582,193,1576104113028796434,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246343,-111.649204,1404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104114051766931,194,1576104114051332950,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246343,-111.649184,1405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104115026569720,195,1576104115025712728,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246347,-111.649161,1404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104116047970698,196,1576104116047214031,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246355,-111.649144,1405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104117050666942,197,1576104117050233125,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246369,-111.649128,1405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104118054629252,198,1576104118053122520,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246383,-111.649116,1405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104119047269935,199,1576104119046608448,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246395,-111.649104,1405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104120048901783,200,1576104120048480510,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246409,-111.649092,1405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104121044082692,201,1576104121043204545,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246422,-111.649082,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104122046764244,202,1576104122046051740,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246436,-111.649072,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104123045986147,203,1576104123045386552,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246449,-111.649059,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104124043048233,204,1576104124042379379,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246464,-111.649045,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104125045462854,205,1576104125044781923,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246477,-111.649031,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104126041272743,206,1576104126040381193,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246489,-111.649018,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
