%time,field.header.seq,field.header.stamp,field.header.frame_id,field.year,field.month,field.day,field.hour,field.min,field.sec,field.nano,field.tAcc,field.valid,field.fixType,field.flags,field.flags2,field.numSV,field.lla0,field.lla1,field.lla2,field.hMSL,field.hAcc,field.vAcc,field.velNED0,field.velNED1,field.velNED2,field.gSpeed,field.headMot,field.sAcc,field.headAcc,field.pDOP,field.headVeh
1576104152025915858,232,1576104152025431394,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246574,-111.648983,1407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104153026421380,233,1576104153025765180,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246574,-111.648983,1407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104154027341058,234,1576104154026611089,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246574,-111.648983,1407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104155026292640,235,1576104155025624275,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246575,-111.648992,1407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104156024503610,236,1576104156023815393,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246578,-111.649004,1407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104157026454261,237,1576104157025831222,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246579,-111.649019,1408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104158027810532,238,1576104158026891231,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.24658,-111.649037,1407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104159027870541,239,1576104159027158737,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246582,-111.649057,1407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104160029601870,240,1576104160028787612,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246582,-111.649076,1407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104161028177834,241,1576104161027598381,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246582,-111.649098,1407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104162028637654,242,1576104162027270793,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246581,-111.64912,1408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104163025667399,243,1576104163024452447,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.24658,-111.649142,1409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104164028446311,244,1576104164027442455,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246579,-111.649162,1409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104165025533163,245,1576104165024877309,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246573,-111.649182,1409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104166029697242,246,1576104166029061079,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246561,-111.649201,1411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
