%time,field.header.seq,field.header.stamp,field.header.frame_id,field.refStationId,field.relPosNED0,field.relPosNED1,field.relPosNED2,field.relPosLength,field.relPosHeading,field.relPosHPNED0,field.relPosHPNED1,field.relPosHPNED2,field.relPosHPLength,field.accNED0,field.accNED1,field.accNED2,field.accLength,field.accHeading,field.flags
1576082906693489147,16,1576082906693135105,,0,1.32,-0.47,-2.45,2.82,5.93856934824,0.0039,-0.0052,-0.0047,0.0092,0.3164,0.2655,0.6454,0.5809,0,263
1576082906792212272,17,1576082906792043147,,0,1.31,-0.46,-2.44,2.81,5.94282934788,0.0067,-0.0063,-0.005,0.0058,0.3103,0.2606,0.6335,0.5705,0,263
1576082906900588355,18,1576082906900175730,,0,1.31,-0.46,-2.42,2.79,5.94268343835,0.0014,-0.0046,-0.0086,0.0089,0.3044,0.2559,0.6219,0.5598,0,263
1576082906993595189,19,1576082906993223147,,0,1.3,-0.45,-2.41,2.77,5.94400151101,0.0023,-0.0095,-0.0024,0.0097,0.2988,0.2513,0.6107,0.5498,0,263
1576082907093241605,20,1576082907093050605,,0,1.29,-0.45,-2.39,2.76,5.94409296626,0.0031,-0.0061,-0.0069,0.0014,0.2936,0.247,0.6002,0.5404,0,263
1576082907195519814,21,1576082907195169147,,0,1.28,-0.45,-2.38,2.74,5.94615943609,0.0063,-0.0007,-0.001,0.0036,0.2886,0.2429,0.5903,0.5314,0,263
1576082907287544980,22,1576082907287168980,,0,1.28,-0.44,-2.36,2.72,5.94743980963,0.0006,-0.0069,-0.0047,0.0061,0.2839,0.239,0.5808,0.5227,0,263
1576082907393213022,23,1576082907393038939,,0,1.27,-0.44,-2.35,2.71,5.9505311368,0.0051,-0.0005,-0.0008,0.0004,0.2794,0.2353,0.5718,0.5145,0,263
1576082907495239397,24,1576082907495052272,,0,1.27,-0.43,-2.33,2.69,5.95661954337,0.0033,-0.0013,-0.0082,0.0071,0.2751,0.2318,0.5632,0.5066,0,263
1576082907593501772,25,1576082907593176980,,0,1.27,-0.41,-2.32,2.68,5.96695259067,0.0025,-0.0064,-0.0069,0.0046,0.271,0.2285,0.5551,0.4993,0,263
1576082907693230272,26,1576082907693046189,,0,1.26,-0.38,-2.32,2.67,5.98539094702,0.0083,-0.0093,-0.0013,0.0037,0.2671,0.2253,0.5473,0.4928,0,263
1576082907794491272,27,1576082907794142022,,0,1.26,-0.36,-2.31,2.66,6.00401989332,0.0032,-0.0021,-0.0072,0.0039,0.2633,0.2222,0.5398,0.4868,0,263
1576082907901405147,28,1576082907901153772,,0,1.26,-0.33,-2.3,2.64,6.02634614511,0.0021,-0.0015,-0.003,0.007,0.2597,0.2193,0.5326,0.4804,0,263
1576082907995544980,29,1576082907995182647,,0,1.26,-0.29,-2.27,2.62,6.05019153149,0.0031,-0.0097,-0.0087,0.0025,0.2563,0.2165,0.5263,0.4743,0,263
1576082908094527272,30,1576082908094185980,,0,1.25,-0.26,-2.26,2.59,6.07693486255,0.0044,-0.0025,-0.0004,0.0084,0.253,0.2139,0.5206,0.4696,0,263
1576082908190247522,31,1576082908190056147,,0,1.26,-0.21,-2.22,2.56,6.11510870395,0.0003,-0.0038,-0.0091,0.0096,0.25,0.2116,0.5156,0.4642,0,263
1576082908294214272,32,1576082908294039355,,0,1.26,-0.16,-2.2,2.54,6.15488894639,0.001,-0.0027,0.0,0.001,0.2471,0.2091,0.5101,0.4585,0,263
1576082908394397147,33,1576082908394092605,,0,1.25,-0.11,-2.17,2.51,6.19161556078,0.008,-0.0055,-0.0063,0.0064,0.2441,0.2066,0.5045,0.4531,0,263
1576082908495604564,34,1576082908495171897,,0,2.7,-0.56,-0.65,2.83,6.07749546231,0.0046,-0.0043,-0.0059,0.0096,0.01,0.01,0.01,0.01,0,279
1576082908591237772,35,1576082908591061439,,0,2.7,-0.54,-0.64,2.82,6.08566220694,0.0005,-0.0005,-0.0088,0.0095,0.01,0.01,0.01,0.01,0,279
1576082908694490314,36,1576082908694162480,,0,2.69,-0.52,-0.65,2.82,6.09055890269,0.0097,-0.0066,-0.0026,0.0069,0.01,0.01,0.01,0.01,0,279
1576082908792523897,37,1576082908792172897,,0,2.69,-0.52,-0.65,2.82,6.09203126245,0.0099,-0.0025,-0.0043,0.0068,0.01,0.01,0.01,0.01,0,279
1576082908886514439,38,1576082908886163897,,0,2.7,-0.52,-0.65,2.82,6.09068317013,0.0008,-0.0064,-0.0033,0.0081,0.01,0.01,0.01,0.01,0,279
1576082908995526564,39,1576082908995211064,,0,2.69,-0.52,-0.65,2.82,6.09001715249,0.01,-0.0081,-0.0079,0.0087,0.01,0.01,0.01,0.01,0,279
1576082909088609147,40,1576082909088171480,,0,2.7,-0.53,-0.65,2.83,6.08689859818,0.0006,-0.007,-0.004,0.0,0.01,0.01,0.01,0.01,0,279
1576082909194294814,41,1576082909194085314,,0,2.7,-0.54,-0.65,2.83,6.08279009312,0.0058,-0.0096,-0.0019,0.0069,0.01,0.01,0.01,0.01,0,279
1576082909286490689,42,1576082909286197772,,0,2.7,-0.57,-0.65,2.84,6.07535429238,0.0081,-0.0011,-0.0005,0.0031,0.01,0.01,0.01,0.01,0,279
1576082909394576272,43,1576082909394240439,,0,2.71,-0.59,-0.65,2.85,6.06776839332,0.0016,-0.0033,-0.0003,0.0009,0.01,0.01,0.01,0.01,0,279
1576082909493356647,44,1576082909493072272,,0,2.71,-0.61,-0.65,2.86,6.05938034093,0.0071,-0.0085,-0.0051,0.0026,0.01,0.01,0.01,0.01,0,279
1576082909594470772,45,1576082909594173689,,0,2.72,-0.64,-0.65,2.87,6.04913176757,0.0005,-0.0086,-0.0055,0.0025,0.01,0.01,0.01,0.01,0,279
1576082909693201731,46,1576082909693038022,,0,2.72,-0.68,-0.65,2.88,6.03806987077,0.0091,-0.0027,-0.0054,0.0085,0.01,0.01,0.01,0.01,0,279
1576082909792209564,47,1576082909792042522,,0,2.73,-0.72,-0.65,2.9,6.02502039301,0.0061,-0.0025,-0.0045,0.0046,0.01,0.01,0.01,0.01,0,279
1576082909900235689,48,1576082909900047439,,0,2.74,-0.76,-0.66,2.92,6.00969779845,0.001,-0.0089,-0.0074,0.004,0.01,0.01,0.01,0.01,0,279
1576082909992283147,49,1576082909992085314,,0,2.75,-0.81,-0.67,2.94,5.9948932176,0.0009,-0.0058,-0.0015,0.0069,0.01,0.01,0.01,0.01,0,279
1576082910094590272,50,1576082910094161689,,0,2.76,-0.86,-0.65,2.97,5.97932488067,0.0076,-0.0078,-0.0097,0.0045,0.01,0.01,0.01,0.01,0,279
1576082910197580856,51,1576082910197167731,,0,2.77,-0.91,-0.67,2.99,5.96458941486,0.0027,-0.0045,-0.005,0.0066,0.01,0.01,0.01,0.01,0,279
1576082910295501981,52,1576082910295147939,,0,2.78,-0.97,-0.67,3.02,5.94652804963,0.0044,-0.0045,-0.0074,0.0068,0.01,0.01,0.01,0.01,0,279
1576082910392489981,53,1576082910392186522,,0,2.8,-1.03,-0.67,3.06,5.92881993904,0.003,-0.0071,0.0,0.0029,0.01,0.01,0.01,0.01,0,279
1576082910493492939,54,1576082910493207272,,0,2.8,-1.1,-0.68,3.09,5.90898043237,0.0082,-0.0028,-0.0012,0.003,0.01,0.01,0.01,0.01,0,279
1576082910586251522,55,1576082910586068189,,0,2.81,-1.17,-0.68,3.13,5.88674423956,0.0089,-0.01,-0.0022,0.0011,0.01,0.01,0.01,0.01,0,279
1576082910688520772,56,1576082910688161064,,0,2.82,-1.25,-0.68,3.16,5.86420435947,0.0016,-0.0066,-0.0015,0.0031,0.01,0.01,0.01,0.01,0,279
1576082910793498064,57,1576082910793203272,,0,2.82,-1.35,-0.69,3.2,5.83637508455,0.004,-0.0031,-0.0009,0.0067,0.01,0.01,0.01,0.01,0,279
1576082910893217356,58,1576082910893057689,,0,2.82,-1.44,-0.69,3.25,5.81034489502,0.0093,-0.0073,-0.0078,0.0037,0.01,0.01,0.01,0.01,0,279
1576082910996260397,59,1576082910996054481,,0,2.84,-1.55,-0.68,3.31,5.78260253749,0.001,-0.0042,-0.0087,0.0008,0.01,0.01,0.01,0.01,0,279
1576082911095254022,60,1576082911095058147,,0,2.84,-1.65,-0.69,3.36,5.75547767746,0.008,-0.0099,-0.0091,0.0098,0.01,0.01,0.01,0.01,0,279
1576082911196315564,61,1576082911196094356,,0,2.85,-1.77,-0.69,3.43,5.7263352168,0.0022,-0.0057,-0.0033,0.0006,0.01,0.01,0.01,0.01,0,279
1576082911295505772,62,1576082911295194689,,0,2.85,-1.9,-0.69,3.5,5.69615637964,0.0076,-0.001,-0.0085,0.0025,0.01,0.01,0.01,0.01,0,279
1576082911395522981,63,1576082911395193106,,0,2.86,-2.02,-0.7,3.58,5.66693886983,0.0048,-0.009,-0.0077,0.0012,0.01,0.01,0.01,0.01,0,279
1576082911495228147,64,1576082911495063814,,0,2.86,-2.15,-0.7,3.65,5.63731714177,0.0055,-0.0098,-0.004,0.0067,0.01,0.01,0.01,0.01,0,279
1576082911593427939,65,1576082911593175731,,0,2.86,-2.29,-0.71,3.73,5.60867908127,0.0058,-0.0016,-0.0046,0.0083,0.01,0.01,0.01,0.01,0,279
1576082911694526314,66,1576082911694158231,,0,2.86,-2.43,-0.71,3.82,5.57978306111,0.0052,-0.0001,-0.0097,0.0053,0.01,0.01,0.01,0.01,0,279
1576082911787549231,67,1576082911787174189,,0,2.86,-2.56,-0.72,3.9,5.55373681455,0.0048,-0.0009,-0.0006,0.0095,0.01,0.01,0.01,0.01,0,279
1576082911900223064,68,1576082911900044522,,0,2.86,-2.69,-0.72,4.0,5.52939784906,0.0099,-0.0039,-0.0038,0.0022,0.01,0.01,0.01,0.01,0,279
1576082911997232189,69,1576082911997044647,,0,2.87,-2.81,-0.72,4.08,5.50663840655,0.0002,-0.0099,-0.0017,0.0079,0.01,0.01,0.01,0.01,0,279
1576082912094261231,70,1576082912094060731,,0,2.86,-2.95,-0.71,4.18,5.48233295139,0.0099,-0.01,-0.0088,0.005,0.01,0.01,0.01,0.01,0,279
1576082912194234606,71,1576082912194046314,,0,2.87,-3.1,-0.72,4.29,5.45866942832,0.0044,-0.0086,-0.0011,0.0049,0.01,0.01,0.01,0.01,0,279
1576082912295515064,72,1576082912295169439,,0,2.87,-3.25,-0.72,4.4,5.43497902719,0.0008,-0.0061,-0.0061,0.0013,0.01,0.01,0.01,0.01,0,279
1576082912395215106,73,1576082912395045606,,0,2.87,-3.4,-0.72,4.51,5.41339035154,0.0049,-0.0062,-0.0099,0.0066,0.01,0.01,0.01,0.01,0,279
1576082912493486523,74,1576082912493182773,,0,2.87,-3.56,-0.72,4.63,5.39182645956,0.0078,-0.0028,-0.0094,0.0076,0.01,0.01,0.01,0.01,0,279
1576082912594475731,75,1576082912594190939,,0,2.88,-3.71,-0.72,4.76,5.37269695283,0.0073,-0.0079,-0.0025,0.0025,0.01,0.01,0.01,0.01,0,279
1576082912686563439,76,1576082912686170606,,0,2.89,-3.88,-0.72,4.89,5.35267139406,0.001,-0.0006,-0.0099,0.0038,0.01,0.01,0.01,0.01,0,279
1576082912792493356,77,1576082912792193564,,0,2.89,-4.04,-0.73,5.03,5.33410807214,0.0093,-0.0065,-0.0037,0.0017,0.01,0.01,0.01,0.01,0,279
1576082912897481231,78,1576082912897194064,,0,2.9,-4.21,-0.73,5.16,5.31638181012,0.0055,-0.0008,-0.0056,0.0086,0.01,0.01,0.01,0.01,0,279
1576082912997514439,79,1576082912997191439,,0,2.9,-4.37,-0.73,5.3,5.29908140844,0.0074,-0.0036,-0.0039,0.0028,0.01,0.01,0.01,0.01,0,279
1576082913093610273,80,1576082913093161439,,0,2.9,-4.53,-0.73,5.43,5.28266937935,0.0083,-0.0046,-0.0048,0.007,0.01,0.01,0.01,0.01,0,279
1576082913193275731,81,1576082913193077523,,0,2.9,-4.7,-0.74,5.57,5.26659559508,0.0096,-0.0013,-0.0009,0.0082,0.01,0.01,0.01,0.01,0,279
1576082913297284273,82,1576082913297081189,,0,2.89,-4.86,-0.73,5.71,5.24973990329,0.0088,-0.005,-0.0073,0.0009,0.01,0.01,0.01,0.01,0,279
1576082913394264189,83,1576082913394063689,,0,2.89,-5.02,-0.73,5.84,5.23474228903,0.0045,-0.0079,-0.0093,0.0084,0.01,0.01,0.01,0.01,0,279
1576082913491491856,84,1576082913491183898,,0,2.89,-5.19,-0.73,5.98,5.22081002374,0.0034,-0.0019,-0.0049,0.009,0.01,0.01,0.01,0.01,0,279
1576082913588522314,85,1576082913588168981,,0,2.88,-5.36,-0.73,6.13,5.20665191285,0.0093,-0.0018,-0.0066,0.0051,0.01,0.01,0.01,0.01,0,279
1576082913692209106,86,1576082913692039481,,0,2.88,-5.52,-0.73,6.27,5.19372460815,0.0061,-0.0057,-0.0049,0.0072,0.01,0.01,0.01,0.01,0,279
1576082913793570148,87,1576082913793162106,,0,2.88,-5.68,-0.73,6.42,5.18244070547,0.0098,-0.0082,-0.0048,0.0024,0.01,0.01,0.01,0.01,0,279
1576082913901538689,88,1576082913901176523,,0,2.89,-5.85,-0.74,6.56,5.17162943795,0.0029,-0.0001,-0.0011,0.0083,0.01,0.01,0.01,0.01,0,279
1576082913993262564,89,1576082913993054189,,0,2.89,-6.0,-0.73,6.7,5.16188212314,0.0071,-0.0052,-0.0005,0.0074,0.01,0.01,0.01,0.01,0,279
1576082914094501273,90,1576082914094211023,,0,2.9,-6.15,-0.72,6.84,5.15266050151,0.0001,-0.0059,-0.0081,0.0037,0.01,0.01,0.01,0.01,0,279
1576082914195374398,91,1576082914195162356,,0,2.9,-6.31,-0.72,6.98,5.14325527123,0.001,-0.0012,-0.0066,0.0039,0.01,0.01,0.01,0.01,0,279
1576082914294459231,92,1576082914294131814,,0,2.9,-6.47,-0.72,7.13,5.13383956898,0.0039,-0.0073,-0.0074,0.0056,0.01,0.01,0.01,0.01,0,279
1576082914395498648,93,1576082914395186148,,0,2.9,-6.65,-0.72,7.29,5.12425631513,0.0053,-0.0006,-0.0045,0.0036,0.01,0.01,0.01,0.01,0,279
1576082914488255731,94,1576082914488057606,,0,2.9,-6.81,-0.73,7.44,5.11501305141,0.004,-0.0086,-0.0083,0.0079,0.01,0.01,0.01,0.01,0,279
1576082914593214273,95,1576082914593042398,,0,2.9,-6.98,-0.73,7.6,5.10676741789,0.0068,-0.0046,-0.0099,0.0014,0.01,0.01,0.01,0.01,0,279
1576082914693264523,96,1576082914693067023,,0,2.91,-7.15,-0.73,7.76,5.09882861325,0.0019,-0.0063,-0.0055,0.0009,0.01,0.01,0.01,0.01,0,279
1576082914784238898,97,1576082914784052814,,0,2.92,-7.32,-0.73,7.92,5.09219356957,0.0043,-0.0056,-0.0066,0.002,0.01,0.01,0.01,0.01,0,279
1576082914899274064,98,1576082914899071939,,0,2.92,-7.48,-0.73,8.07,5.08451900778,0.0023,-0.007,-0.0055,0.0007,0.01,0.01,0.01,0.01,0,279
1576082914995258481,99,1576082914995061773,,0,2.92,-7.65,-0.73,8.22,5.07773526205,0.0068,-0.0014,-0.0053,0.005,0.01,0.01,0.01,0.01,0,279
1576082915094552273,100,1576082915094152148,,0,2.92,-7.81,-0.73,8.37,5.07052007092,0.0058,-0.0074,-0.0018,0.009,0.01,0.01,0.01,0.01,0,279
1576082915194544648,101,1576082915194145231,,0,2.92,-7.98,-0.73,8.53,5.06319597125,0.0018,-0.0044,-0.0093,0.0043,0.01,0.01,0.01,0.01,0,279
1576082915295250940,102,1576082915295060065,,0,2.91,-8.15,-0.73,8.68,5.05622372995,0.0088,-0.0017,-0.0067,0.0097,0.01,0.01,0.01,0.01,0,279
1576082915387483856,103,1576082915387190148,,0,2.9,-8.31,-0.73,8.84,5.04872823894,0.008,-0.0076,-0.0057,0.002,0.01,0.01,0.01,0.01,0,279
1576082915483404190,104,1576082915483169981,,0,2.9,-8.48,-0.74,8.99,5.04285520601,0.0099,-0.0026,-0.0009,0.0084,0.01,0.01,0.01,0.01,0,279
1576082915594479106,105,1576082915594177065,,0,2.9,-8.64,-0.73,9.14,5.03673433632,0.0059,-0.003,-0.0056,0.008,0.01,0.01,0.01,0.01,0,279
1576082915693492148,106,1576082915693136315,,0,2.9,-8.8,-0.74,9.3,5.03086619031,0.0039,-0.0077,-0.0018,0.0037,0.01,0.01,0.01,0.01,0,279
1576082915792244023,107,1576082915792055148,,0,2.89,-8.97,-0.73,9.46,5.02453239046,0.0067,-0.0066,-0.0099,0.0014,0.01,0.01,0.01,0.01,0,279
1576082915900283565,108,1576082915900076606,,0,2.89,-9.13,-0.73,9.61,5.01889323164,0.0022,-0.0087,-0.0095,0.0039,0.01,0.01,0.01,0.01,0,279
1576082915994606773,109,1576082915994149815,,0,2.88,-9.3,-0.73,9.77,5.01309978573,0.0068,-0.0088,-0.0066,0.004,0.01,0.01,0.01,0.01,0,279
1576082916093256315,110,1576082916093053190,,0,2.87,-9.47,-0.73,9.92,5.00750809987,0.0097,-0.0027,-0.0081,0.0082,0.01,0.01,0.01,0.01,0,279
1576082916195273315,111,1576082916195071856,,0,2.87,-9.64,-0.73,10.09,5.00154396075,0.0003,-0.0082,-0.0078,0.0031,0.01,0.01,0.01,0.01,0,279
1576082916289253940,112,1576082916289059815,,0,2.86,-9.82,-0.73,10.25,4.99651112932,0.0084,-0.0024,-0.0092,0.0093,0.01,0.01,0.01,0.01,0,279
1576082916394225940,113,1576082916394039190,,0,2.85,-9.99,-0.74,10.41,4.99071698527,0.005,-0.0016,-0.0002,0.0078,0.01,0.01,0.01,0.01,0,279
1576082916496263731,114,1576082916496076065,,0,2.85,-10.16,-0.74,10.58,4.98648944875,0.0083,-0.0055,-0.0011,0.0056,0.01,0.01,0.01,0.01,0,279
1576082916592517940,115,1576082916592212523,,0,2.86,-10.33,-0.74,10.75,4.98235301842,0.0008,-0.0082,-0.0002,0.0022,0.01,0.01,0.01,0.01,0,279
1576082916692230773,116,1576082916692048231,,0,2.85,-10.5,-0.73,10.91,4.97786612598,0.0061,-0.0044,-0.0052,0.0006,0.01,0.01,0.01,0.01,0,279
1576082916793537898,117,1576082916793189356,,0,2.86,-10.67,-0.73,11.07,4.97425015284,0.001,-0.0047,-0.0073,0.006,0.01,0.01,0.01,0.01,0,279
1576082916901500440,118,1576082916901187273,,0,2.86,-10.84,-0.73,11.23,4.9704163626,0.001,-0.001,-0.0041,0.0062,0.01,0.01,0.01,0.01,0,279
1576082916994597023,119,1576082916994171356,,0,2.85,-10.99,-0.73,11.38,4.96673197255,0.0094,-0.0089,-0.0091,0.0085,0.01,0.01,0.01,0.01,0,279
1576082917094534398,120,1576082917094155523,,0,2.86,-11.15,-0.73,11.53,4.96345249889,0.0003,-0.0022,-0.005,0.0066,0.01,0.01,0.01,0.01,0,279
1576082917189269815,121,1576082917189062481,,0,2.85,-11.31,-0.73,11.68,4.95985188464,0.0075,-0.0005,-0.0064,0.0091,0.01,0.01,0.01,0.01,0,279
1576082917293555023,122,1576082917293217565,,0,2.84,-11.46,-0.73,11.83,4.95531088699,0.0008,-0.0036,-0.0066,0.0033,0.01,0.01,0.01,0.01,0,279
1576082917394527940,123,1576082917394145606,,0,2.83,-11.62,-0.74,11.99,4.95141251958,0.0033,-0.0069,-0.0051,0.0003,0.01,0.01,0.01,0.01,0,279
1576082917493519398,124,1576082917493182815,,0,2.83,-11.79,-0.73,12.15,4.94854145296,0.0078,-0.0026,-0.0062,0.0015,0.01,0.01,0.01,0.01,0,279
1576082917591490731,125,1576082917591143606,,0,2.82,-11.96,-0.74,12.31,4.94459282006,0.0089,-0.0032,-0.0047,0.0057,0.01,0.01,0.01,0.01,0,279
1576082917693487773,126,1576082917693165856,,0,2.82,-12.13,-0.74,12.47,4.94132381837,0.0069,-0.0016,-0.0049,0.0089,0.01,0.01,0.01,0.01,0,279
1576082917793193190,127,1576082917793031732,,0,2.82,-12.29,-0.74,12.63,4.93835780584,0.0054,0.0,-0.0011,0.0024,0.01,0.01,0.01,0.01,0,279
1576082917898388148,128,1576082917898140357,,0,2.82,-12.45,-0.74,12.78,4.93518479726,0.001,-0.0017,-0.0066,0.0091,0.01,0.01,0.01,0.01,0,279
1576082917994524107,129,1576082917994209940,,0,2.81,-12.61,-0.74,12.94,4.9321168575,0.0064,-0.0008,-0.008,0.0031,0.01,0.01,0.01,0.01,0,279
1576082918087635607,130,1576082918087190273,,0,2.8,-12.77,-0.74,13.09,4.92895885875,0.0098,-0.0007,-0.0051,0.0074,0.01,0.01,0.01,0.01,0,279
1576082918194210398,131,1576082918194031315,,0,2.8,-12.93,-0.74,13.25,4.9258888246,0.0045,-0.0057,-0.0069,0.0073,0.01,0.01,0.01,0.01,0,279
1576082918295592607,132,1576082918295221065,,0,2.8,-13.09,-0.75,13.41,4.92305371176,0.0009,-0.0083,-0.0017,0.0055,0.01,0.01,0.01,0.01,0,279
1576082918394559065,133,1576082918394163857,,0,2.79,-13.25,-0.74,13.57,4.91988384477,0.0014,-0.009,-0.007,0.0003,0.01,0.01,0.01,0.01,0,279
1576082918494495232,134,1576082918494148857,,0,2.78,-13.42,-0.73,13.73,4.9172648037,0.0095,-0.0044,-0.007,0.001,0.01,0.01,0.01,0.01,0,279
1576082918594234857,135,1576082918594053940,,0,2.77,-13.59,-0.73,13.89,4.91398707536,0.0081,-0.0033,-0.0092,0.004,0.01,0.01,0.01,0.01,0,279
1576082918693221273,136,1576082918693053940,,0,2.77,-13.77,-0.73,14.06,4.9109488062,0.0008,-0.0007,-0.0086,0.0061,0.01,0.01,0.01,0.01,0,279
1576082918791499648,137,1576082918791137232,,0,2.76,-13.93,-0.73,14.22,4.90836502077,0.007,-0.0077,-0.01,0.009,0.01,0.01,0.01,0.01,0,279
1576082918889248732,138,1576082918889055482,,0,2.75,-14.1,-0.74,14.39,4.90543147137,0.0076,-0.0073,-0.0026,0.0034,0.01,0.01,0.01,0.01,0,279
1576082918980530898,139,1576082918980180065,,0,2.75,-14.27,-0.74,14.55,4.90318278916,0.0062,-0.0005,-0.0009,0.0032,0.01,0.01,0.01,0.01,0,279
1576082919095623065,140,1576082919095245232,,0,2.74,-14.43,-0.74,14.71,4.900626929,0.0099,-0.0054,-0.006,0.0039,0.01,0.01,0.01,0.01,0,279
1576082919195550190,141,1576082919195199523,,0,2.74,-14.59,-0.75,14.86,4.89837231267,0.006,-0.0042,-0.0011,0.0092,0.01,0.01,0.01,0.01,0,279
1576082919296228648,142,1576082919296040815,,0,2.74,-14.75,-0.74,15.02,4.8963787976,0.0055,-0.003,-0.0057,0.0048,0.01,0.01,0.01,0.01,0,279
1576082919395494982,143,1576082919395186065,,0,2.74,-14.9,-0.74,15.17,4.89425159031,0.0013,-0.0068,-0.0039,0.005,0.01,0.01,0.01,0.01,0,279
1576082919495566482,144,1576082919495163148,,0,2.72,-15.06,-0.74,15.32,4.89162033193,0.0089,-0.0023,-0.0098,0.0059,0.01,0.01,0.01,0.01,0,279
1576082919595505315,145,1576082919595136857,,0,2.71,-15.21,-0.75,15.47,4.88911264286,0.007,-0.0037,-0.0002,0.0026,0.01,0.01,0.01,0.01,0,279
1576082919693322357,146,1576082919693094898,,0,2.69,-15.35,-0.74,15.6,4.88613615835,0.0053,-0.0066,-0.0062,0.0092,0.01,0.01,0.01,0.01,0,279
1576082919795249148,147,1576082919795052815,,0,2.66,-15.49,-0.75,15.74,4.88294464928,0.0093,-0.0085,-0.0074,0.0049,0.01,0.01,0.01,0.01,0,279
1576082919894443690,148,1576082919894178315,,0,2.64,-15.63,-0.74,15.87,4.87972800747,0.0007,-0.0027,-0.0089,0.0019,0.01,0.01,0.01,0.01,0,279
1576082919994475190,149,1576082919994195440,,0,2.6,-15.77,-0.74,16.0,4.87638360756,0.0097,-0.0006,-0.0091,0.0026,0.01,0.01,0.01,0.01,0,279
1576082920095507190,150,1576082920095209148,,0,2.57,-15.9,-0.74,16.12,4.87314846526,0.0086,-0.0018,-0.0056,0.0068,0.01,0.01,0.01,0.01,0,279
1576082920195456315,151,1576082920195181232,,0,2.54,-16.02,-0.75,16.24,4.869722733,0.002,-0.0032,-0.0004,0.001,0.01,0.01,0.01,0.01,0,279
1576082920295511232,152,1576082920295190398,,0,2.51,-16.14,-0.75,16.35,4.86678359854,0.003,-0.0067,-0.0042,0.0085,0.01,0.01,0.01,0.01,0,279
1576082920396264190,153,1576082920396073773,,0,2.47,-16.26,-0.75,16.47,4.86344652901,0.0063,-0.0085,-0.0081,0.0034,0.01,0.01,0.01,0.01,0,279
1576082920495264065,154,1576082920495062732,,0,2.42,-16.39,-0.75,16.58,4.8593875913,0.0069,-0.0004,-0.0047,0.0062,0.01,0.01,0.01,0.01,0,279
1576082920594559732,155,1576082920594189274,,0,2.38,-16.49,-0.73,16.67,4.85586481874,0.0026,-0.0021,-0.0095,0.0098,0.01,0.01,0.01,0.01,0,279
