%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1576104151418299790,39452,1576104151417689561,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244,0.33,9.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151418361605,39453,1576104151417962551,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.272,9.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151418749184,39454,1576104151418449163,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.001,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347,0.268,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151421162699,39455,1576104151420695066,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.376,0.251,9.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151424729287,39456,1576104151424248456,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.189,9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151426090627,39457,1576104151425449609,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.481,0.15,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151431410930,39458,1576104151430783271,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003,0.002,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548,0.066,9.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151434790284,39459,1576104151434119701,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.558,0.066,9.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151437208348,39460,1576104151436409711,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.081,9.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151439666783,39461,1576104151438868999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.596,0.016,9.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151443595408,39462,1576104151442942380,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594,0.014,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151445810676,39463,1576104151445160627,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.033,9.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151447937906,39464,1576104151447304010,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.021,9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151451183698,39465,1576104151450613498,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,0.016,9.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151453535293,39466,1576104151452903270,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577,0.009,9.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151455808937,39467,1576104151455131053,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.553,0.031,9.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151459325070,39468,1576104151458683490,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541,0.045,9.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151460372366,39469,1576104151459692239,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.539,0.088,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151462468903,39470,1576104151461903810,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.086,9.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151465974112,39471,1576104151465352773,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.481,0.105,9.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151468138366,39472,1576104151467582464,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453,0.107,9.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151470564263,39473,1576104151469966888,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441,0.174,9.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151473934839,39474,1576104151473258495,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393,0.189,9.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151480514559,39475,1576104151480001688,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.003,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.369,0.191,9.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151534111309,39476,1576104151533408164,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.003,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.263,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151534948115,39477,1576104151534489870,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146,0.394,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151535637711,39478,1576104151535287141,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153,0.394,9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151536650832,39479,1576104151535838365,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.449,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151537883879,39480,1576104151536999464,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.54,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151538138396,39481,1576104151537599325,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.54,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151538599161,39482,1576104151538256883,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194,0.54,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151538940660,39483,1576104151538629293,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.56,9.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151539642688,39484,1576104151539132595,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0.533,9.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151539705153,39485,1576104151539394617,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,0.519,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151540311163,39486,1576104151539797306,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328,0.509,9.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151540441951,39487,1576104151540055751,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352,0.526,9.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151541057203,39488,1576104151540400266,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381,0.507,9.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151541207141,39489,1576104151540757656,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,-0.003,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405,0.512,9.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151541613868,39490,1576104151541130304,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402,0.502,9.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151543019550,39491,1576104151542649030,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.483,9.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151546401717,39492,1576104151545988798,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457,0.454,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151549887152,39493,1576104151549346446,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.493,0.483,9.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151552176935,39494,1576104151551678895,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486,0.461,9.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151555252108,39495,1576104151554626226,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0.442,9.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151558222391,39496,1576104151557710647,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.501,0.5,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151562335746,39497,1576104151561855792,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505,0.464,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151563465952,39498,1576104151562968254,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.004,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.539,0.461,9.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151565600491,39499,1576104151565207004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532,0.464,9.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151569049805,39500,1576104151568574190,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.493,0.442,9.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151573967852,39501,1576104151573442459,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.473,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151577940145,39502,1576104151577468633,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443,0.488,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151583774082,39503,1576104151583104372,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,-0.003,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412,0.49,9.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151586010435,39504,1576104151585323095,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.488,9.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151611301144,39505,1576104151610434770,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.002,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.514,9.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151612806645,39506,1576104151612122774,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307,0.507,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151613434418,39507,1576104151612500429,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003,0.003,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.5,9.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151614558485,39508,1576104151613426208,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311,0.476,9.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151614655619,39509,1576104151613814830,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.464,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151614682954,39510,1576104151614138841,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304,0.483,9.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151615674395,39511,1576104151615264177,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.478,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151617664741,39512,1576104151616776466,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.445,9.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151617698086,39513,1576104151617100000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.442,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151618910344,39514,1576104151618261814,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.426,9.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151620370459,39515,1576104151619763374,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316,0.392,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151624437874,39516,1576104151623740196,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347,0.366,9.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104151627839391,39517,1576104151627162218,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347,0.323,9.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
