%time,field.header.seq,field.header.stamp,field.header.frame_id,field.fix,field.lla0,field.lla1,field.lla2,field.position0,field.position1,field.position2,field.horizontal_accuracy,field.vertical_accuracy,field.velocity0,field.velocity1,field.velocity2,field.speed_accuracy
1576103715971420307,72,1576103715971123682,,0,40.2465819,-111.6489756,1404.947,-179889991.0,-453218014.0,409982942.0,0.014,0.01,1.0,0.0,0.0,0.121
1576103715971446849,73,1576103715971140432,,0,40.2465819,-111.6489756,1404.947,-179889991.0,-453218014.0,409982942.0,0.014,0.01,-1.0,0.0,0.0,0.121
1576103716070368349,74,1576103716070081974,,0,40.2465819,-111.6489757,1404.951,-179889992.0,-453218014.0,409982943.0,0.014,0.01,-1.0,0.0,0.0,0.113
1576103716070393515,75,1576103716070097974,,0,40.2465819,-111.6489757,1404.951,-179889992.0,-453218014.0,409982943.0,0.014,0.01,-3.0,0.0,0.0,0.113
1576103716171354932,76,1576103716171098015,,0,40.2465819,-111.6489756,1404.956,-179889992.0,-453218015.0,409982943.0,0.014,0.01,-3.0,0.0,0.0,0.127
1576103716171526557,77,1576103716171114682,,0,40.2465819,-111.6489756,1404.956,-179889992.0,-453218015.0,409982943.0,0.014,0.01,0.0,0.0,0.0,0.127
1576103716270379015,78,1576103716270082599,,0,40.2465819,-111.6489756,1404.952,-179889991.0,-453218015.0,409982943.0,0.014,0.01,0.0,0.0,0.0,0.121
1576103716270415890,79,1576103716270098557,,0,40.2465819,-111.6489756,1404.952,-179889991.0,-453218015.0,409982943.0,0.014,0.01,1.0,0.0,0.0,0.121
1576103716365293765,80,1576103716365074599,,0,40.2465819,-111.6489755,1404.949,-179889990.0,-453218015.0,409982943.0,0.014,0.01,1.0,0.0,0.0,0.138
1576103716365396599,81,1576103716365090807,,0,40.2465819,-111.6489755,1404.949,-179889990.0,-453218015.0,409982943.0,0.014,0.01,-2.0,0.0,0.0,0.138
1576103716471339265,82,1576103716471084474,,0,40.2465819,-111.6489753,1404.948,-179889988.0,-453218016.0,409982942.0,0.014,0.01,-2.0,0.0,0.0,0.136
1576103716471402515,83,1576103716471102724,,0,40.2465819,-111.6489753,1404.948,-179889988.0,-453218016.0,409982942.0,0.014,0.01,0.0,0.0,0.0,0.136
1576103716579379182,84,1576103716579097349,,0,40.2465819,-111.6489749,1404.946,-179889985.0,-453218016.0,409982942.0,0.014,0.01,0.0,0.0,0.0,0.137
1576103716579482974,85,1576103716579127224,,0,40.2465819,-111.6489749,1404.946,-179889985.0,-453218016.0,409982942.0,0.014,0.01,-2.0,0.0,0.0,0.137
1576103716664391557,86,1576103716664085557,,0,40.2465819,-111.6489744,1404.944,-179889981.0,-453218018.0,409982942.0,0.014,0.01,-2.0,0.0,0.0,0.14
1576103716664495182,87,1576103716664142724,,0,40.2465819,-111.6489744,1404.944,-179889981.0,-453218018.0,409982942.0,0.014,0.01,-3.0,0.0,0.0,0.14
1576103716771461599,88,1576103716771083932,,0,40.2465819,-111.6489738,1404.931,-179889977.0,-453218019.0,409982941.0,0.014,0.01,-3.0,0.0,0.0,0.138
1576103716771501307,89,1576103716771134224,,0,40.2465819,-111.6489738,1404.931,-179889977.0,-453218019.0,409982941.0,0.014,0.01,-10.0,0.0,0.0,0.138
1576103716871431599,90,1576103716871058724,,0,40.246582,-111.6489733,1404.94,-179889973.0,-453218021.0,409982942.0,0.014,0.01,-10.0,0.0,0.0,0.139
1576103716871482599,91,1576103716871098724,,0,40.246582,-111.6489733,1404.94,-179889973.0,-453218021.0,409982942.0,0.014,0.01,-2.0,0.0,0.0,0.139
1576103716970737474,92,1576103716970189807,,0,40.2465819,-111.6489728,1404.933,-179889968.0,-453218023.0,409982941.0,0.014,0.01,-2.0,0.0,0.0,0.141
1576103716970776849,93,1576103716970214099,,0,40.2465819,-111.6489728,1404.933,-179889968.0,-453218023.0,409982941.0,0.014,0.01,-3.0,0.0,0.0,0.141
1576103717069678266,94,1576103717069165974,,0,40.2465819,-111.6489724,1404.932,-179889965.0,-453218023.0,409982941.0,0.014,0.01,-3.0,0.0,0.0,0.142
1576103717069706932,95,1576103717069189766,,0,40.2465819,-111.6489724,1404.932,-179889965.0,-453218023.0,409982941.0,0.014,0.01,0.0,0.0,0.0,0.142
1576103717162612391,96,1576103717162142891,,0,40.2465819,-111.6489721,1404.937,-179889963.0,-453218025.0,409982941.0,0.014,0.01,0.0,0.0,0.0,0.144
1576103717162643307,97,1576103717162163932,,0,40.2465819,-111.6489721,1404.937,-179889963.0,-453218025.0,409982941.0,0.014,0.01,-5.0,0.0,0.0,0.144
1576103717265623724,98,1576103717265142349,,0,40.246582,-111.648972,1404.928,-179889962.0,-453218024.0,409982942.0,0.014,0.01,-5.0,0.0,0.0,0.124
1576103717265648099,99,1576103717265177432,,0,40.246582,-111.648972,1404.928,-179889962.0,-453218024.0,409982942.0,0.014,0.01,7.0,0.0,0.0,0.124
1576103717369704224,100,1576103717369187724,,0,40.246582,-111.6489721,1404.934,-179889963.0,-453218024.0,409982942.0,0.014,0.01,7.0,0.0,0.0,0.126
1576103717369735599,101,1576103717369208974,,0,40.246582,-111.6489721,1404.934,-179889963.0,-453218024.0,409982942.0,0.014,0.01,0.0,0.0,0.0,0.126
1576103717469575891,102,1576103717469123974,,0,40.246582,-111.6489722,1404.935,-179889964.0,-453218024.0,409982942.0,0.014,0.01,0.0,0.0,0.0,0.139
1576103717469611141,103,1576103717469145474,,0,40.246582,-111.6489722,1404.935,-179889964.0,-453218024.0,409982942.0,0.014,0.01,-3.0,0.0,0.0,0.139
1576103717575524516,104,1576103717575142099,,0,40.246582,-111.6489725,1404.936,-179889966.0,-453218023.0,409982942.0,0.014,0.01,-3.0,0.0,0.0,0.145
1576103717575622432,105,1576103717575163641,,0,40.246582,-111.6489725,1404.936,-179889966.0,-453218023.0,409982942.0,0.014,0.01,2.0,0.0,0.0,0.145
1576103717673507599,106,1576103717673137349,,0,40.246582,-111.6489728,1404.934,-179889969.0,-453218021.0,409982942.0,0.014,0.01,2.0,0.0,0.0,0.145
1576103717673601057,107,1576103717673158307,,0,40.246582,-111.6489728,1404.934,-179889969.0,-453218021.0,409982942.0,0.014,0.01,5.0,0.0,0.0,0.145
1576103717771475224,108,1576103717771107516,,0,40.2465821,-111.6489734,1404.934,-179889973.0,-453218019.0,409982943.0,0.014,0.01,5.0,0.0,0.0,0.143
1576103717771575932,109,1576103717771130641,,0,40.2465821,-111.6489734,1404.934,-179889973.0,-453218019.0,409982943.0,0.014,0.01,-1.0,0.0,0.0,0.143
1576103717870500974,110,1576103717870145474,,0,40.2465822,-111.648974,1404.927,-179889978.0,-453218016.0,409982943.0,0.014,0.01,-1.0,0.0,0.0,0.143
1576103717870656224,111,1576103717870164641,,0,40.2465822,-111.648974,1404.927,-179889978.0,-453218016.0,409982943.0,0.014,0.01,1.0,0.0,0.0,0.143
1576103717970475432,112,1576103717970111057,,0,40.2465821,-111.6489749,1404.948,-179889985.0,-453218015.0,409982944.0,0.014,0.01,1.0,0.0,0.0,0.143
1576103717970507474,113,1576103717970183974,,0,40.2465821,-111.6489749,1404.948,-179889985.0,-453218015.0,409982944.0,0.014,0.01,6.0,0.0,0.0,0.143
1576103718070403016,114,1576103718070087766,,0,40.2465823,-111.6489758,1404.94,-179889992.0,-453218011.0,409982945.0,0.014,0.01,6.0,0.0,0.0,0.145
1576103718070517391,115,1576103718070106141,,0,40.2465823,-111.6489758,1404.94,-179889992.0,-453218011.0,409982945.0,0.014,0.01,14.0,0.0,0.0,0.145
1576103718165380724,116,1576103718165098516,,0,40.2465824,-111.6489769,1404.955,-179890000.0,-453218008.0,409982947.0,0.014,0.01,14.0,0.0,0.0,0.144
1576103718165486557,117,1576103718165116099,,0,40.2465824,-111.6489769,1404.955,-179890000.0,-453218008.0,409982947.0,0.014,0.01,9.0,0.0,0.0,0.144
1576103718270372557,118,1576103718270087474,,0,40.2465825,-111.6489781,1404.954,-179890010.0,-453218003.0,409982947.0,0.014,0.01,9.0,0.0,0.0,0.144
1576103718270438266,119,1576103718270118391,,0,40.2465825,-111.6489781,1404.954,-179890010.0,-453218003.0,409982947.0,0.014,0.01,15.0,0.0,0.0,0.144
1576103718370391432,120,1576103718370093891,,0,40.2465826,-111.6489793,1404.959,-179890019.0,-453217999.0,409982948.0,0.014,0.01,15.0,0.0,0.0,0.144
1576103718370489807,121,1576103718370112641,,0,40.2465826,-111.6489793,1404.959,-179890019.0,-453217999.0,409982948.0,0.014,0.01,12.0,0.0,0.0,0.144
1576103718468360307,122,1576103718468084099,,0,40.2465827,-111.6489806,1404.961,-179890029.0,-453217994.0,409982950.0,0.014,0.01,12.0,0.0,0.0,0.145
1576103718469387182,123,1576103718469029099,,0,40.2465827,-111.6489806,1404.961,-179890029.0,-453217994.0,409982950.0,0.014,0.01,6.0,0.0,0.0,0.145
1576103718578428849,124,1576103718578098557,,0,40.2465828,-111.648982,1404.963,-179890040.0,-453217990.0,409982951.0,0.014,0.01,6.0,0.0,0.0,0.146
1576103718578547641,125,1576103718578115807,,0,40.2465828,-111.648982,1404.963,-179890040.0,-453217990.0,409982951.0,0.014,0.01,15.0,0.0,0.0,0.146
1576103718673473891,126,1576103718673091932,,0,40.2465829,-111.6489833,1404.965,-179890050.0,-453217985.0,409982952.0,0.014,0.01,15.0,0.0,0.0,0.145
1576103718673497349,127,1576103718673110224,,0,40.2465829,-111.6489833,1404.965,-179890050.0,-453217985.0,409982952.0,0.014,0.01,11.0,0.0,0.0,0.145
1576103718771408557,128,1576103718771085682,,0,40.246583,-111.6489848,1404.973,-179890062.0,-453217980.0,409982953.0,0.014,0.01,11.0,0.0,0.0,0.147
1576103718771508766,129,1576103718771102599,,0,40.246583,-111.6489848,1404.973,-179890062.0,-453217980.0,409982953.0,0.014,0.01,13.0,0.0,0.0,0.147
1576103718871458266,130,1576103718871075516,,0,40.2465831,-111.6489862,1404.983,-179890073.0,-453217976.0,409982955.0,0.014,0.01,13.0,0.0,0.0,0.151
1576103718871495682,131,1576103718871092474,,0,40.2465831,-111.6489862,1404.983,-179890073.0,-453217976.0,409982955.0,0.014,0.01,11.0,0.0,0.0,0.151
1576103718963488807,132,1576103718963098849,,0,40.2465832,-111.6489876,1404.982,-179890083.0,-453217971.0,409982956.0,0.014,0.01,11.0,0.0,0.0,0.15
1576103718963523432,133,1576103718963116349,,0,40.2465832,-111.6489876,1404.982,-179890083.0,-453217971.0,409982956.0,0.014,0.01,16.0,0.0,0.0,0.15
1576103719066469516,134,1576103719066094766,,0,40.2465833,-111.6489889,1404.972,-179890094.0,-453217965.0,409982956.0,0.014,0.01,16.0,0.0,0.0,0.146
1576103719066499516,135,1576103719066112182,,0,40.2465833,-111.6489889,1404.972,-179890094.0,-453217965.0,409982956.0,0.014,0.01,7.0,0.0,0.0,0.146
1576103719172269766,136,1576103719172038432,,0,40.2465835,-111.6489904,1404.994,-179890105.0,-453217961.0,409982959.0,0.014,0.01,7.0,0.0,0.0,0.142
1576103719172308974,137,1576103719172064682,,0,40.2465835,-111.6489904,1404.994,-179890105.0,-453217961.0,409982959.0,0.014,0.01,13.0,0.0,0.0,0.142
1576103719272426766,138,1576103719272077849,,0,40.2465836,-111.6489919,1404.986,-179890116.0,-453217955.0,409982959.0,0.014,0.01,13.0,0.0,0.0,0.146
1576103719272464391,139,1576103719272095057,,0,40.2465836,-111.6489919,1404.986,-179890116.0,-453217955.0,409982959.0,0.014,0.01,12.0,0.0,0.0,0.146
1576103719371363849,140,1576103719371087266,,0,40.2465837,-111.6489933,1404.986,-179890128.0,-453217950.0,409982960.0,0.014,0.01,12.0,0.0,0.0,0.147
1576103719371441974,141,1576103719371105224,,0,40.2465837,-111.6489933,1404.986,-179890128.0,-453217950.0,409982960.0,0.014,0.01,7.0,0.0,0.0,0.147
1576103719472389849,142,1576103719472083807,,0,40.2465838,-111.6489949,1405.002,-179890141.0,-453217945.0,409982962.0,0.014,0.01,7.0,0.0,0.0,0.15
1576103719473330474,143,1576103719473036099,,0,40.2465838,-111.6489949,1405.002,-179890141.0,-453217945.0,409982962.0,0.014,0.01,10.0,0.0,0.0,0.15
1576103719579434599,144,1576103719579121349,,0,40.2465839,-111.6489965,1404.997,-179890153.0,-453217939.0,409982962.0,0.014,0.01,10.0,0.0,0.0,0.153
1576103719579468141,145,1576103719579140224,,0,40.2465839,-111.6489965,1404.997,-179890153.0,-453217939.0,409982962.0,0.014,0.01,16.0,0.0,0.0,0.153
1576103719674262183,146,1576103719674030683,,0,40.2465839,-111.648998,1404.998,-179890165.0,-453217934.0,409982963.0,0.014,0.01,16.0,0.0,0.0,0.152
1576103719674301349,147,1576103719674054183,,0,40.2465839,-111.648998,1404.998,-179890165.0,-453217934.0,409982963.0,0.014,0.01,2.0,0.0,0.0,0.152
1576103719773225724,148,1576103719773022016,,0,40.246584,-111.6489998,1405.014,-179890178.0,-453217929.0,409982965.0,0.014,0.01,2.0,0.0,0.0,0.152
1576103719773265308,149,1576103719773046183,,0,40.246584,-111.6489998,1405.014,-179890178.0,-453217929.0,409982965.0,0.014,0.01,13.0,0.0,0.0,0.152
1576103719872249599,150,1576103719872028308,,0,40.2465841,-111.6490014,1404.997,-179890191.0,-453217923.0,409982964.0,0.014,0.01,13.0,0.0,0.0,0.149
1576103719872285016,151,1576103719872060516,,0,40.2465841,-111.6490014,1404.997,-179890191.0,-453217923.0,409982964.0,0.014,0.01,2.0,0.0,0.0,0.149
1576103719967476349,152,1576103719967098433,,0,40.2465841,-111.6490031,1405.005,-179890204.0,-453217918.0,409982964.0,0.014,0.01,2.0,0.0,0.0,0.15
1576103719967509558,153,1576103719967116349,,0,40.2465841,-111.6490031,1405.005,-179890204.0,-453217918.0,409982964.0,0.014,0.01,5.0,0.0,0.0,0.15
1576103720072335016,154,1576103720072074266,,0,40.2465842,-111.6490048,1405.003,-179890218.0,-453217912.0,409982965.0,0.014,0.01,5.0,0.0,0.0,0.15
1576103720072399058,155,1576103720072091099,,0,40.2465842,-111.6490048,1405.003,-179890218.0,-453217912.0,409982965.0,0.014,0.01,3.0,0.0,0.0,0.15
1576103720171426391,156,1576103720171085349,,0,40.2465842,-111.6490066,1404.996,-179890231.0,-453217905.0,409982965.0,0.014,0.01,3.0,0.0,0.0,0.15
1576103720171461849,157,1576103720171102766,,0,40.2465842,-111.6490066,1404.996,-179890231.0,-453217905.0,409982965.0,0.014,0.01,3.0,0.0,0.0,0.15
1576103720271252391,158,1576103720271029016,,0,40.2465842,-111.6490083,1404.998,-179890245.0,-453217900.0,409982965.0,0.014,0.01,3.0,0.0,0.0,0.147
1576103720271293641,159,1576103720271054433,,0,40.2465842,-111.6490083,1404.998,-179890245.0,-453217900.0,409982965.0,0.014,0.01,0.0,0.0,0.0,0.147
1576103720372383391,160,1576103720372092558,,0,40.2465843,-111.6490102,1404.995,-179890260.0,-453217894.0,409982965.0,0.014,0.01,0.0,0.0,0.0,0.145
1576103720372455183,161,1576103720372109933,,0,40.2465843,-111.6490102,1404.995,-179890260.0,-453217894.0,409982965.0,0.014,0.01,1.0,0.0,0.0,0.145
1576103720471362224,162,1576103720471086599,,0,40.2465844,-111.6490122,1405.001,-179890276.0,-453217887.0,409982967.0,0.014,0.01,1.0,0.0,0.0,0.146
1576103720471469683,163,1576103720471104391,,0,40.2465844,-111.6490122,1405.001,-179890276.0,-453217887.0,409982967.0,0.014,0.01,12.0,0.0,0.0,0.146
1576103720579510766,164,1576103720579096974,,0,40.2465845,-111.6490141,1405.003,-179890290.0,-453217881.0,409982967.0,0.014,0.01,12.0,0.0,0.0,0.144
1576103720579550224,165,1576103720579114974,,0,40.2465845,-111.6490141,1405.003,-179890290.0,-453217881.0,409982967.0,0.014,0.01,2.0,0.0,0.0,0.144
1576103720674358474,166,1576103720674083933,,0,40.2465845,-111.6490159,1404.99,-179890304.0,-453217874.0,409982967.0,0.014,0.01,2.0,0.0,0.0,0.144
1576103720674488308,167,1576103720674101683,,0,40.2465845,-111.6490159,1404.99,-179890304.0,-453217874.0,409982967.0,0.014,0.01,4.0,0.0,0.0,0.144
1576103720772363724,168,1576103720772073308,,0,40.2465847,-111.6490179,1404.997,-179890320.0,-453217867.0,409982969.0,0.014,0.01,4.0,0.0,0.0,0.141
1576103720772389474,169,1576103720772089724,,0,40.2465847,-111.6490179,1404.997,-179890320.0,-453217867.0,409982969.0,0.014,0.01,4.0,0.0,0.0,0.141
1576103720866421933,170,1576103720866093933,,0,40.2465848,-111.64902,1405.011,-179890336.0,-453217861.0,409982971.0,0.014,0.01,4.0,0.0,0.0,0.141
