%time,field.header.seq,field.header.stamp,field.header.frame_id,field.refStationId,field.relPosNED0,field.relPosNED1,field.relPosNED2,field.relPosLength,field.relPosHeading,field.relPosHPNED0,field.relPosHPNED1,field.relPosHPNED2,field.relPosHPLength,field.accNED0,field.accNED1,field.accNED2,field.accLength,field.accHeading,field.flags
1576103716664601099,43,1576103716664255557,,0,3.0,-0.85,-0.66,3.19,6.00456094539,0.0023,-0.0089,-0.002,0.0021,0.01,0.01,0.01,0.01,0,279
1576103716772220932,44,1576103716772045266,,0,3.0,-0.81,-0.64,3.18,6.01860037389,0.0047,-0.0041,-0.0092,0.0,0.01,0.01,0.01,0.01,0,279
1576103716871579016,45,1576103716871122307,,0,3.0,-0.77,-0.65,3.17,6.03253508264,0.0086,-0.0003,-0.0079,0.0046,0.01,0.01,0.0105,0.01,0,279
1576103716970809974,46,1576103716970254599,,0,2.99,-0.72,-0.65,3.15,6.04642720536,0.0063,-0.0029,-0.0007,0.0002,0.01,0.01,0.01,0.01,0,279
1576103717069813474,47,1576103717069212391,,0,3.0,-0.68,-0.64,3.14,6.05757008543,0.0016,-0.0089,-0.0098,0.0075,0.01,0.01,0.01,0.01,0,279
1576103717162676516,48,1576103717162182391,,0,2.99,-0.66,-0.65,3.14,6.06441247423,0.0094,-0.0069,-0.005,0.0017,0.01,0.01,0.01,0.01,0,279
1576103717265737641,49,1576103717265266891,,0,3.01,-0.65,-0.64,3.15,6.06764482401,0.0038,-0.0099,-0.0061,0.0021,0.01,0.01,0.01,0.01,0,279
1576103717369831516,50,1576103717369237224,,0,3.01,-0.66,-0.65,3.15,6.06649360483,0.0006,-0.0028,-0.0016,0.0008,0.01,0.01,0.01,0.01,0,279
1576103717469695141,51,1576103717469166474,,0,3.01,-0.67,-0.65,3.15,6.06308323147,0.0011,-0.0037,-0.0026,0.0038,0.01,0.01,0.01,0.01,0,279
1576103717576254432,52,1576103717576043182,,0,3.01,-0.69,-0.65,3.15,6.05594553297,0.001,-0.0062,-0.0037,0.0088,0.01,0.01,0.01,0.01,0,279
1576103717673679391,53,1576103717673185932,,0,3.01,-0.72,-0.65,3.17,6.04587079439,0.0057,-0.0094,-0.0015,0.0003,0.01,0.01,0.01,0.01,0,279
1576103717771784474,54,1576103717771184891,,0,3.02,-0.77,-0.65,3.18,6.03246317508,0.001,-0.0037,-0.0018,0.0059,0.01,0.01,0.01,0.01,0,279
1576103717870685099,55,1576103717870191307,,0,3.02,-0.83,-0.64,3.2,6.01538338302,0.0084,-0.001,-0.005,0.0059,0.01,0.01,0.01,0.01,0,279
1576103717971301349,56,1576103717971059766,,0,3.02,-0.9,-0.66,3.22,5.99371546942,0.0082,-0.0019,-0.0059,0.0091,0.01,0.01,0.01,0.01,0,279
1576103718070610182,57,1576103718070196807,,0,3.04,-0.98,-0.65,3.26,5.97111345561,0.0059,-0.0026,-0.0079,0.0074,0.01,0.01,0.01,0.01,0,279
1576103718165522224,58,1576103718165184599,,0,3.05,-1.07,-0.67,3.3,5.94468498194,0.0019,-0.0044,-0.0033,0.0048,0.01,0.01,0.01,0.01,0,279
1576103718270536182,59,1576103718270204391,,0,3.06,-1.17,-0.67,3.34,5.91604831771,0.0025,-0.0078,-0.002,0.0093,0.01,0.01,0.01,0.01,0,279
1576103718370528766,60,1576103718370202432,,0,3.07,-1.28,-0.67,3.39,5.88814050297,0.0039,-0.0017,-0.0068,0.0085,0.01,0.01,0.01,0.01,0,279
1576103718469280182,61,1576103718469057599,,0,3.08,-1.39,-0.67,3.45,5.85928183285,0.0063,-0.0027,-0.0086,0.0033,0.01,0.01,0.01,0.01,0,279
1576103718579269807,62,1576103718579038432,,0,3.09,-1.5,-0.68,3.51,5.83093314794,0.0092,-0.0057,-0.0005,0.0022,0.01,0.01,0.01,0.01,0,279
1576103718674251474,63,1576103718674035557,,0,3.11,-1.61,-0.68,3.57,5.80344246689,0.0028,-0.0095,-0.0028,0.0047,0.01,0.01,0.01,0.01,0,279
1576103718771595766,64,1576103718771194224,,0,3.12,-1.74,-0.69,3.64,5.77363782832,0.0064,-0.0069,-0.001,0.0074,0.01,0.01,0.01,0.01,0,279
1576103718871598099,65,1576103718871145766,,0,3.13,-1.86,-0.7,3.71,5.74659046091,0.0041,-0.0042,-0.0006,0.0033,0.01,0.01,0.01,0.01,0,279
1576103718963606474,66,1576103718963169016,,0,3.14,-1.98,-0.7,3.78,5.72120010908,0.0064,-0.0014,-0.0004,0.0037,0.01,0.01,0.01,0.01,0,279
1576103719066573766,67,1576103719066161224,,0,3.15,-2.09,-0.68,3.85,5.69684019964,0.0084,-0.008,-0.0096,0.0039,0.01,0.01,0.01,0.01,0,279
1576103719172394266,68,1576103719172104641,,0,3.17,-2.22,-0.71,3.94,5.6729700296,0.0084,-0.0025,-0.0016,0.0031,0.01,0.01,0.01,0.01,0,279
1576103719272557599,69,1576103719272141974,,0,3.18,-2.34,-0.7,4.02,5.64853367474,0.0079,-0.0071,-0.0037,0.0008,0.01,0.01,0.01,0.01,0,279
1576103719371548891,70,1576103719371193016,,0,3.2,-2.47,-0.7,4.1,5.62533336206,0.001,-0.0033,-0.0037,0.0059,0.01,0.01,0.01,0.01,0,279
1576103719473291807,71,1576103719473066349,,0,3.2,-2.6,-0.71,4.19,5.60074132383,0.0086,-0.0077,-0.0095,0.0068,0.01,0.01,0.01,0.01,0,279
1576103719579573474,72,1576103719579214516,,0,3.21,-2.74,-0.71,4.28,5.57789182233,0.0099,-0.0013,-0.0047,0.0087,0.01,0.01,0.01,0.01,0,279
1576103719674392433,73,1576103719674094641,,0,3.22,-2.87,-0.71,4.37,5.55545037881,0.0051,-0.003,-0.0056,0.0081,0.01,0.01,0.01,0.01,0,279
1576103719773386724,74,1576103719773087558,,0,3.23,-3.01,-0.73,4.48,5.5325733011,0.0073,-0.0095,-0.0022,0.0071,0.01,0.01,0.01,0.01,0,279
1576103719872391808,75,1576103719872102058,,0,3.23,-3.15,-0.71,4.57,5.51097136095,0.0097,-0.0054,-0.0049,0.0086,0.01,0.01,0.01,0.01,0,279
1576103719967593433,76,1576103719967167933,,0,3.24,-3.3,-0.72,4.68,5.48887619075,0.0047,-0.003,-0.0029,0.0062,0.01,0.01,0.01,0.01,0,279
1576103720072512474,77,1576103720072173391,,0,3.25,-3.44,-0.72,4.79,5.46827362613,0.0006,-0.0084,-0.0005,0.0034,0.01,0.01,0.01,0.01,0,279
1576103720172254974,78,1576103720172033183,,0,3.25,-3.6,-0.71,4.9,5.44796672028,0.0089,-0.0009,-0.0038,0.0088,0.01,0.01,0.01,0.01,0,279
1576103720271375808,79,1576103720271094183,,0,3.26,-3.74,-0.71,5.02,5.42830035027,0.0013,-0.0092,-0.0064,0.0005,0.01,0.01,0.01,0.01,0,279
1576103720373261974,80,1576103720373037141,,0,3.26,-3.9,-0.71,5.13,5.40801787904,0.0017,-0.0069,-0.0027,0.0091,0.01,0.01,0.01,0.01,0,279
1576103720471579599,81,1576103720471194308,,0,3.27,-4.07,-0.71,5.28,5.38937950795,0.0088,-0.0097,-0.0094,0.0032,0.01,0.01,0.01,0.01,0,279
1576103720580270724,82,1576103720580044224,,0,3.28,-4.23,-0.72,5.4,5.37167593522,0.0041,-0.0077,-0.0008,0.0096,0.01,0.01,0.01,0.01,0,279
1576103720674574391,83,1576103720674196433,,0,3.28,-4.39,-0.7,5.53,5.35452249026,0.0073,-0.0056,-0.0078,0.0043,0.01,0.01,0.01,0.01,0,279
1576103720773217058,84,1576103720773031891,,0,3.3,-4.56,-0.71,5.68,5.33942225064,0.0073,-0.0044,-0.0048,0.0018,0.01,0.01,0.01,0.01,0,279
1576103720866639891,85,1576103720866162599,,0,3.31,-4.73,-0.72,5.83,5.32341409074,0.0096,-0.0092,-0.0093,0.002,0.01,0.01,0.01,0.01,0,279
1576103720973247308,86,1576103720973032891,,0,3.32,-4.89,-0.71,5.96,5.3086339445,0.0034,-0.0072,-0.0054,0.0015,0.01,0.01,0.01,0.01,0,279
1576103721071414016,87,1576103721071145558,,0,3.33,-5.06,-0.7,6.1,5.29414631545,0.0035,-0.0086,-0.009,0.0078,0.01,0.01,0.01,0.01,0,279
1576103721170508016,88,1576103721170192308,,0,3.34,-5.23,-0.71,6.25,5.28101061843,0.0038,-0.0026,-0.008,0.0011,0.01,0.01,0.01,0.01,0,279
1576103721263572474,89,1576103721263157974,,0,3.34,-5.4,-0.71,6.39,5.26620499039,0.0039,-0.0076,-0.0027,0.0078,0.01,0.01,0.01,0.01,0,279
1576103721371271266,90,1576103721371046183,,0,3.34,-5.57,-0.72,6.53,5.25333248902,0.0064,-0.0008,-0.0005,0.0085,0.01,0.01,0.01,0.01,0,279
1576103721471259974,91,1576103721471039641,,0,3.35,-5.73,-0.72,6.68,5.24104153137,0.0017,-0.0081,-0.0086,0.0051,0.01,0.01,0.01,0.01,0,279
1576103721579293766,92,1576103721579062058,,0,3.35,-5.89,-0.71,6.82,5.22912058351,0.0008,-0.0069,-0.0094,0.0005,0.01,0.01,0.01,0.01,0,279
1576103721675253641,93,1576103721675031766,,0,3.35,-6.06,-0.71,6.96,5.21749320003,0.0018,-0.0017,-0.0089,0.0039,0.01,0.01,0.01,0.01,0,279
1576103721767594141,94,1576103721767230308,,0,3.34,-6.22,-0.72,7.1,5.20543367303,0.0064,-0.008,-0.0053,0.0072,0.01,0.01,0.0105,0.01,0,279
1576103721873569808,95,1576103721873197016,,0,3.33,-6.39,-0.71,7.24,5.19359231219,0.0076,-0.0022,-0.0009,0.006,0.01,0.01,0.01,0.01,0,279
1576103721973530933,96,1576103721973162516,,0,3.33,-6.54,-0.72,7.38,5.18335455986,0.0043,-0.0084,-0.0003,0.0036,0.01,0.01,0.0103,0.01,0,279
1576103722072250308,97,1576103722072054808,,0,3.33,-6.71,-0.72,7.53,5.17354196974,0.0075,-0.0069,-0.0097,0.0058,0.01,0.01,0.0109,0.01,0,279
1576103722173529974,98,1576103722173195974,,0,3.33,-6.88,-0.72,7.68,5.16333528428,0.0023,-0.0018,-0.0034,0.0003,0.01,0.01,0.01,0.01,0,279
1576103722273574641,99,1576103722273146724,,0,3.34,-7.04,-0.73,7.83,5.15522683364,0.0033,-0.0096,-0.0096,0.0072,0.01,0.01,0.01,0.01,0,279
1576103722373514100,100,1576103722373145141,,0,3.34,-7.21,-0.73,7.98,5.14645166722,0.0033,-0.0024,-0.0065,0.0037,0.01,0.01,0.01,0.01,0,279
1576103722474601475,101,1576103722474208725,,0,3.34,-7.38,-0.73,8.13,5.1376101783,0.0023,-0.0007,-0.0007,0.0051,0.01,0.01,0.01,0.01,0,279
1576103722583349808,102,1576103722583097350,,0,3.34,-7.55,-0.72,8.29,5.12889470215,0.0011,-0.0025,-0.0057,0.0004,0.01,0.01,0.01,0.01,0,279
1576103722671267058,103,1576103722671045350,,0,3.34,-7.71,-0.73,8.43,5.12152312952,0.0041,-0.0024,-0.0001,0.0078,0.01,0.01,0.01,0.01,0,279
1576103722775267391,104,1576103722775058350,,0,3.34,-7.88,-0.73,8.59,5.11382867098,0.005,-0.0001,-0.003,0.0021,0.01,0.01,0.01,0.01,0,279
1576103722874216225,105,1576103722874023350,,0,3.34,-8.05,-0.73,8.74,5.10586159201,0.002,-0.0008,-0.0076,0.0081,0.01,0.01,0.01,0.01,0,279
1576103722973596225,106,1576103722973152683,,0,3.34,-8.21,-0.73,8.9,5.09856053068,0.0011,-0.0075,-0.0054,0.0012,0.01,0.01,0.01,0.01,0,279
1576103723073557475,107,1576103723073148350,,0,3.32,-8.38,-0.74,9.05,5.09006252255,0.007,-0.0062,-0.0002,0.0024,0.01,0.01,0.01,0.01,0,279
1576103723173539225,108,1576103723173184016,,0,3.33,-8.54,-0.74,9.2,5.08414376199,0.0014,-0.0045,-0.004,0.0011,0.01,0.01,0.01,0.01,0,279
1576103723271712266,109,1576103723271357850,,0,3.33,-8.7,-0.74,9.35,5.07773945084,0.0015,-0.0092,-0.0032,0.0042,0.01,0.01,0.01,0.01,0,279
1576103723373286808,110,1576103723373056975,,0,3.31,-8.86,-0.74,9.49,5.07062409254,0.0094,-0.0062,-0.002,0.0062,0.01,0.01,0.01,0.01,0,279
1576103723472229600,111,1576103723472031725,,0,3.32,-9.03,-0.73,9.65,5.06480132509,0.0026,-0.0047,-0.0041,0.0042,0.01,0.01,0.01,0.01,0,279
1576103723573592766,112,1576103723573180766,,0,3.3,-9.2,-0.73,9.8,5.05725033262,0.0068,-0.0055,-0.0032,0.0089,0.01,0.01,0.01,0.01,0,279
1576103723675750891,113,1576103723675165100,,0,3.3,-9.37,-0.73,9.96,5.0517972259,0.0086,-0.0009,-0.0035,0.0048,0.01,0.01,0.01,0.01,0,279
1576103723774564766,114,1576103723774149225,,0,3.29,-9.53,-0.73,10.11,5.04524316549,0.0061,-0.0041,-0.0055,0.0046,0.01,0.01,0.01,0.01,0,279
1576103723872279100,115,1576103723872069141,,0,3.29,-9.7,-0.74,10.27,5.03973316104,0.0055,-0.0053,-0.0042,0.0065,0.01,0.01,0.01,0.01,0,279
1576103723974515141,116,1576103723974182975,,0,3.28,-9.86,-0.73,10.42,5.03402488719,0.0083,-0.0088,-0.0034,0.008,0.01,0.01,0.01,0.01,0,279
1576103724072532266,117,1576103724072186100,,0,3.28,-10.03,-0.74,10.58,5.02833720823,0.0019,-0.0095,-0.0037,0.0085,0.01,0.01,0.01,0.01,0,279
1576103724171493933,118,1576103724171193433,,0,3.27,-10.2,-0.74,10.74,5.02322793137,0.0083,-0.0049,-0.0008,0.0041,0.01,0.01,0.01,0.01,0,279
1576103724272281891,119,1576103724272061558,,0,3.26,-10.37,-0.73,10.89,5.01762542448,0.0076,-0.0007,-0.0053,0.0081,0.01,0.01,0.01,0.01,0,279
1576103724370589266,120,1576103724370168725,,0,3.26,-10.54,-0.74,11.06,5.01234126563,0.0026,-0.0091,-0.0014,0.0069,0.01,0.01,0.01,0.01,0,279
1576103724458593641,121,1576103724458171141,,0,3.25,-10.7,-0.73,11.21,5.00720266725,0.0021,-0.0095,-0.0021,0.0063,0.01,0.01,0.01,0.01,0,279
1576103724571272350,122,1576103724571044600,,0,3.24,-10.88,-0.74,11.38,5.002547176,0.0094,-0.0026,-0.0038,0.0017,0.01,0.01,0.01,0.01,0,279
1576103724666270600,123,1576103724666046516,,0,3.23,-11.04,-0.75,11.53,4.99761557367,0.0098,-0.009,-0.0039,0.0088,0.01,0.01,0.01,0.01,0,279
1576103724772257058,124,1576103724772041683,,0,3.23,-11.21,-0.73,11.69,4.9931974472,0.0048,-0.0053,-0.0093,0.0058,0.01,0.01,0.01,0.01,0,279
1576103724865391100,125,1576103724865084766,,0,3.23,-11.38,-0.74,11.85,4.98902366683,0.0018,-0.0029,-0.0064,0.0063,0.01,0.01,0.01,0.01,0,279
1576103724973540600,126,1576103724973221100,,0,3.22,-11.54,-0.74,12.01,4.98501150394,0.0085,-0.0075,-0.0011,0.0032,0.01,0.01,0.01,0.01,0,279
1576103725070548641,127,1576103725070187225,,0,3.22,-11.71,-0.74,12.17,4.98081852495,0.0022,-0.0043,-0.0096,0.0025,0.01,0.01,0.01,0.01,0,279
1576103725165502600,128,1576103725165171683,,0,3.21,-11.88,-0.74,12.33,4.97682486255,0.007,-0.0005,-0.0038,0.0008,0.01,0.01,0.01,0.01,0,279
1576103725273537933,129,1576103725273164392,,0,3.21,-12.04,-0.73,12.48,4.97326857967,0.0059,-0.0061,-0.0075,0.0098,0.01,0.01,0.01,0.01,0,279
1576103725367591308,130,1576103725367160600,,0,3.2,-12.21,-0.74,12.65,4.96899775899,0.0052,-0.0053,-0.0078,0.0009,0.01,0.01,0.01,0.01,0,279
1576103725473258350,131,1576103725473042183,,0,3.19,-12.38,-0.75,12.81,4.96499292649,0.0066,-0.0044,-0.0045,0.0026,0.01,0.01,0.01,0.01,0,279
1576103725571600850,132,1576103725571165683,,0,3.18,-12.55,-0.74,12.97,4.96104045386,0.0068,-0.0012,-0.0099,0.0011,0.01,0.01,0.01,0.01,0,279
1576103725674246517,133,1576103725674031892,,0,3.18,-12.71,-0.74,13.13,4.95766777962,0.0037,-0.0087,-0.0013,0.0021,0.01,0.01,0.01,0.01,0,279
1576103725765552225,134,1576103725765165975,,0,3.17,-12.88,-0.75,13.28,4.95405110834,0.0049,-0.001,-0.0051,0.008,0.01,0.01,0.01,0.01,0,279
1576103725873494767,135,1576103725873175392,,0,3.17,-13.05,-0.75,13.45,4.95091091195,0.0038,-0.0027,-0.0038,0.0041,0.01,0.01,0.01,0.01,0,279
1576103725972292392,136,1576103725972074642,,0,3.16,-13.21,-0.74,13.6,4.94730017479,0.0031,-0.0063,-0.0049,0.01,0.01,0.01,0.01,0.01,0,279
1576103726072283725,137,1576103726072073975,,0,3.15,-13.38,-0.74,13.76,4.94422560278,0.0088,-0.0003,-0.0057,0.0083,0.01,0.01,0.01,0.01,0,279
1576103726164546975,138,1576103726164186350,,0,3.15,-13.55,-0.75,13.93,4.9408962127,0.0026,-0.0057,-0.0036,0.0078,0.01,0.01,0.01,0.01,0,279
1576103726267244433,139,1576103726267036767,,0,3.14,-13.7,-0.75,14.08,4.9379759278,0.0062,-0.0091,-0.0055,0.0058,0.01,0.01,0.01,0.01,0,279
1576103726372268350,140,1576103726372049683,,0,3.14,-13.88,-0.75,14.25,4.93548394669,0.009,-0.0002,-0.005,0.003,0.01,0.01,0.01,0.01,0,279
1576103726471592850,141,1576103726471166433,,0,3.13,-14.04,-0.74,14.4,4.93209347009,0.0063,-0.0046,-0.0039,0.0097,0.01,0.01,0.01,0.01,0,279
1576103726579620267,142,1576103726579168558,,0,3.14,-14.21,-0.75,14.57,4.92983501403,0.0007,-0.0054,-0.0008,0.0076,0.01,0.01,0.01,0.01,0,279
1576103726674599433,143,1576103726674161683,,0,3.12,-14.37,-0.74,14.73,4.92670424242,0.0093,-0.0072,-0.0039,0.0026,0.01,0.01,0.01,0.01,0,279
1576103726773265058,144,1576103726773059017,,0,3.12,-14.53,-0.75,14.89,4.9238209585,0.0008,-0.0096,-0.0079,0.0001,0.01,0.01,0.01,0.01,0,279
1576103726871585850,145,1576103726871148142,,0,3.1,-14.71,-0.77,15.05,4.92040255663,0.0057,-0.0043,-0.002,0.0083,0.01,0.01,0.01,0.01,0,279
1576103726973255100,146,1576103726973034642,,0,3.09,-14.87,-0.75,15.21,4.91730808786,0.0012,-0.0035,-0.0099,0.0003,0.01,0.01,0.01,0.01,0,279
1576103727071615933,147,1576103727071171475,,0,3.07,-15.04,-0.76,15.37,4.91399091509,0.0041,-0.0014,-0.0036,0.0013,0.01,0.01,0.01,0.01,0,279
1576103727159601558,148,1576103727159143142,,0,3.04,-15.19,-0.76,15.51,4.91015642672,0.0054,-0.0078,-0.0023,0.0087,0.01,0.01,0.01,0.01,0,279
1576103727271536892,149,1576103727271162558,,0,3.02,-15.36,-0.78,15.68,4.90691255777,0.0078,-0.0082,-0.0006,0.0031,0.01,0.01,0.0101,0.01,0,279
1576103727371268142,150,1576103727371032767,,0,3.0,-15.52,-0.77,15.83,4.90342189927,0.0031,-0.0089,-0.0067,0.0057,0.01,0.01,0.0102,0.01,0,279
1576103727470603683,151,1576103727470168600,,0,2.96,-15.68,-0.76,15.98,4.89928267641,0.0069,-0.0096,-0.0047,0.0059,0.01,0.01,0.01,0.01,0,279
1576103727579555850,152,1576103727579143017,,0,2.93,-15.85,-0.77,16.13,4.89557245549,0.0066,-0.0011,-0.0032,0.0093,0.01,0.01,0.0102,0.01,0,279
1576103727675533017,153,1576103727675194475,,0,2.89,-16.0,-0.76,16.27,4.8915766987,0.0082,-0.0008,-0.008,0.0093,0.01,0.01,0.01,0.01,0,279
1576103727773369058,154,1576103727773088642,,0,2.85,-16.16,-0.76,16.43,4.88723013073,0.0053,-0.0038,-0.0095,0.0021,0.01,0.01,0.0108,0.01,0,279
1576103727873572100,155,1576103727873149725,,0,2.79,-16.31,-0.77,16.57,4.88229015082,0.0091,-0.0058,-0.0049,0.0023,0.01,0.01,0.01,0.01,0,279
1576103727973520809,156,1576103727973133934,,0,2.75,-16.46,-0.76,16.71,4.87795300762,0.0011,-0.0047,-0.0069,0.0006,0.01,0.01,0.01,0.01,0,279
1576103728067548684,157,1576103728067184309,,0,2.69,-16.61,-0.77,16.84,4.87347135117,0.009,-0.0003,-0.0033,0.0059,0.01,0.01,0.01,0.01,0,279
