%time,field.header.seq,field.header.stamp,field.header.frame_id,field.refStationId,field.relPosNED0,field.relPosNED1,field.relPosNED2,field.relPosLength,field.relPosHeading,field.relPosHPNED0,field.relPosHPNED1,field.relPosHPNED2,field.relPosHPLength,field.accNED0,field.accNED1,field.accNED2,field.accLength,field.accHeading,field.flags
1576103532673585535,34,1576103532673183535,,0,3.0,-0.71,-0.68,3.16,6.04876943721,0.0024,-0.007,-0.0014,0.0012,0.01,0.01,0.01,0.01,0,279
1576103532768576327,35,1576103532768166827,,0,3.01,-0.68,-0.68,3.16,6.0594787775,0.0026,-0.0054,-0.0043,0.0045,0.01,0.01,0.01,0.01,0,279
1576103532873592910,36,1576103532873187202,,0,3.01,-0.64,-0.68,3.15,6.07203956306,0.0041,-0.006,-0.0071,0.0082,0.01,0.01,0.01,0.01,0,279
1576103532973288327,37,1576103532973073744,,0,3.01,-0.61,-0.68,3.15,6.08306655328,0.009,-0.0024,-0.0098,0.0068,0.01,0.01,0.01,0.01,0,279
1576103533072392160,38,1576103533072087160,,0,3.02,-0.58,-0.68,3.15,6.09232727029,0.0024,-0.004,-0.0017,0.0028,0.01,0.01,0.01,0.01,0,279
1576103533173254494,39,1576103533173058577,,0,3.02,-0.55,-0.68,3.15,6.10286836084,0.0058,-0.0016,-0.002,0.0003,0.01,0.01,0.01,0.01,0,279
1576103533273229785,40,1576103533273021494,,0,3.02,-0.52,-0.67,3.14,6.1117227652,0.0091,-0.0045,-0.0098,0.0084,0.01,0.01,0.01,0.01,0,279
1576103533372378452,41,1576103533372079285,,0,3.03,-0.49,-0.68,3.14,6.12022391492,0.0037,-0.0088,-0.0034,0.0095,0.01,0.01,0.01,0.01,0,279
1576103533472613452,42,1576103533472147327,,0,3.02,-0.48,-0.67,3.13,6.1231546718,0.0056,-0.0084,-0.009,0.0091,0.01,0.01,0.01,0.01,0,279
1576103533580292160,43,1576103533580061494,,0,3.02,-0.48,-0.67,3.13,6.1246500699,0.0071,-0.004,-0.0088,0.0098,0.01,0.01,0.01,0.01,0,279
1576103533669523660,44,1576103533669172702,,0,3.02,-0.48,-0.67,3.14,6.12579570402,0.0093,-0.0008,-0.0094,0.0015,0.01,0.01,0.01,0.01,0,279
1576103533773272577,45,1576103533773059910,,0,3.02,-0.47,-0.67,3.13,6.1268059006,0.0066,-0.0072,-0.0036,0.0072,0.01,0.01,0.01,0.01,0,279
1576103533864628119,46,1576103533864163910,,0,3.02,-0.48,-0.67,3.13,6.12540125961,0.0077,-0.0017,-0.0026,0.0087,0.01,0.01,0.01,0.01,0,279
1576103533972372369,47,1576103533972090369,,0,3.03,-0.48,-0.67,3.14,6.12331943088,0.0007,-0.0087,-0.0088,0.004,0.01,0.01,0.01,0.01,0,279
1576103534073282202,48,1576103534073060702,,0,3.03,-0.5,-0.67,3.14,6.11776928386,0.0017,-0.0061,-0.0097,0.0079,0.01,0.01,0.01,0.01,0,279
1576103534173270119,49,1576103534173060535,,0,3.03,-0.52,-0.68,3.15,6.11047310946,0.0001,-0.0086,-0.0099,0.0023,0.01,0.01,0.01,0.01,0,279
1576103534272595452,50,1576103534272208285,,0,3.03,-0.55,-0.68,3.15,6.10185188108,0.001,-0.0057,-0.0078,0.0073,0.01,0.01,0.01,0.01,0,279
1576103534373663535,51,1576103534373215494,,0,3.03,-0.58,-0.68,3.16,6.09261769308,0.0046,-0.0054,-0.0008,0.0047,0.01,0.01,0.01,0.01,0,279
1576103534473705410,52,1576103534473157119,,0,3.04,-0.62,-0.67,3.17,6.08056165674,0.0023,-0.005,-0.0001,0.0073,0.01,0.01,0.01,0.01,0,279
1576103534575595077,53,1576103534575191494,,0,3.04,-0.67,-0.67,3.19,6.06592323123,0.0042,-0.002,-0.0075,0.0002,0.01,0.01,0.01,0.01,0,279
1576103534675395285,54,1576103534675068744,,0,3.04,-0.72,-0.68,3.2,6.04826119733,0.0056,-0.009,-0.002,0.0051,0.01,0.01,0.01,0.01,0,279
1576103534774478869,55,1576103534774136494,,0,3.04,-0.78,-0.68,3.22,6.0310145518,0.0089,-0.0056,-0.0043,0.002,0.01,0.01,0.01,0.01,0,279
1576103534873211160,56,1576103534873022202,,0,3.06,-0.85,-0.68,3.25,6.01000218387,0.0002,-0.0074,-0.0046,0.001,0.01,0.01,0.01,0.01,0,279
1576103534974234494,57,1576103534974032369,,0,3.06,-0.92,-0.68,3.27,5.99042517471,0.0088,-0.005,-0.0021,0.0069,0.01,0.01,0.01,0.01,0,279
1576103535072540411,58,1576103535072184994,,0,3.07,-1.0,-0.68,3.3,5.9683383821,0.0069,-0.0021,-0.0044,0.0075,0.01,0.01,0.01,0.01,0,279
1576103535164595119,59,1576103535164166536,,0,3.08,-1.08,-0.67,3.34,5.9446312258,0.0054,-0.0064,-0.0067,0.0004,0.01,0.01,0.01,0.01,0,279
1576103535272556327,60,1576103535272201494,,0,3.09,-1.17,-0.69,3.37,5.92137157192,0.0027,-0.0005,-0.0054,0.0091,0.01,0.01,0.01,0.01,0,279
1576103535372607286,61,1576103535372159036,,0,3.1,-1.26,-0.68,3.42,5.89677359958,0.007,-0.0041,-0.0073,0.0041,0.01,0.01,0.01,0.01,0,279
1576103535467582952,62,1576103535467201619,,0,3.1,-1.35,-0.69,3.46,5.87319699391,0.0089,-0.0012,-0.0047,0.0003,0.01,0.01,0.01,0.01,0,279
1576103535580584411,63,1576103535580163494,,0,3.11,-1.44,-0.69,3.5,5.8498507717,0.0086,-0.0029,-0.0014,0.0051,0.01,0.01,0.01,0.01,0,279
1576103535675232619,64,1576103535675034161,,0,3.12,-1.53,-0.71,3.55,5.82712309418,0.0036,-0.0023,-0.0017,0.0012,0.01,0.01,0.01,0.01,0,279
1576103535774562536,65,1576103535774188411,,0,3.12,-1.61,-0.7,3.58,5.80599483639,0.0054,-0.006,-0.001,0.0076,0.01,0.01,0.01,0.01,0,279
1576103535874610786,66,1576103535874156286,,0,3.14,-1.71,-0.7,3.64,5.78463619514,0.0018,-0.0005,-0.0072,0.0065,0.01,0.01,0.01,0.01,0,279
1576103535973644661,67,1576103535973154827,,0,3.15,-1.8,-0.69,3.69,5.76265621667,0.0018,-0.0068,-0.0009,0.0081,0.01,0.01,0.01,0.01,0,279
1576103536072619286,68,1576103536072142036,,0,3.15,-1.9,-0.7,3.75,5.73874415872,0.0009,-0.0078,-0.0048,0.0003,0.01,0.01,0.01,0.01,0,279
1576103536173568536,69,1576103536173157702,,0,3.16,-2.01,-0.7,3.81,5.71597284797,0.0011,-0.0038,-0.0026,0.0033,0.01,0.01,0.01,0.01,0,279
1576103536273242161,70,1576103536273044036,,0,3.16,-2.11,-0.7,3.87,5.69427980163,0.0092,-0.0069,-0.0067,0.0061,0.01,0.01,0.01,0.01,0,279
1576103536367635119,71,1576103536367189952,,0,3.16,-2.22,-0.7,3.93,5.67118944469,0.0086,-0.004,-0.0066,0.0051,0.01,0.01,0.01,0.01,0,279
1576103536473391827,72,1576103536473081869,,0,3.17,-2.33,-0.72,4.0,5.65011424491,0.009,-0.0029,-0.0006,0.0085,0.01,0.01,0.01,0.01,0,279
1576103536581680411,73,1576103536581161244,,0,3.18,-2.44,-0.72,4.08,5.62808714255,0.0075,-0.0089,-0.0041,0.0043,0.01,0.01,0.01,0.01,0,279
1576103536673470952,74,1576103536673165786,,0,3.19,-2.56,-0.71,4.15,5.6066415839,0.0015,-0.0027,-0.0078,0.0055,0.01,0.01,0.01,0.01,0,279
1576103536774582702,75,1576103536774157202,,0,3.19,-2.66,-0.71,4.22,5.58787266219,0.0096,-0.0095,-0.0072,0.0082,0.01,0.01,0.01,0.01,0,279
1576103536873477827,76,1576103536873173494,,0,3.19,-2.77,-0.72,4.29,5.56792878483,0.0079,-0.008,-0.0027,0.0072,0.01,0.01,0.01,0.01,0,279
1576103536973521952,77,1576103536973130369,,0,3.2,-2.9,-0.72,4.38,5.54658166275,0.0004,-0.0024,-0.0077,0.0013,0.01,0.01,0.01,0.01,0,279
1576103537074256786,78,1576103537074042077,,0,3.2,-3.01,-0.72,4.46,5.52836461415,0.0079,-0.0074,-0.0044,0.0032,0.01,0.01,0.01,0.01,0,279
1576103537173505161,79,1576103537173176786,,0,3.2,-3.13,-0.72,4.54,5.50972065801,0.0096,-0.0039,-0.0072,0.0044,0.01,0.01,0.01,0.01,0,279
1576103537268340786,80,1576103537268051411,,0,3.21,-3.25,-0.73,4.63,5.491050871,0.004,-0.0076,-0.0023,0.0044,0.01,0.01,0.01,0.01,0,279
1576103537373580327,81,1576103537373168619,,0,3.21,-3.37,-0.72,4.72,5.47347505637,0.0079,-0.0083,-0.0064,0.0019,0.01,0.01,0.01,0.01,0,279
1576103537473625994,82,1576103537473192327,,0,3.22,-3.5,-0.72,4.81,5.45610484152,0.004,-0.0047,-0.0038,0.0067,0.01,0.01,0.01,0.01,0,279
1576103537579621494,83,1576103537579203869,,0,3.22,-3.63,-0.72,4.9,5.4380546464,0.0026,-0.0025,-0.0051,0.0098,0.01,0.01,0.01,0.01,0,279
1576103537673516952,84,1576103537673190327,,0,3.22,-3.76,-0.72,5.0,5.42050745516,0.003,-0.004,-0.0079,0.0085,0.01,0.01,0.01,0.01,0,279
1576103537774535953,85,1576103537774164661,,0,3.22,-3.89,-0.73,5.11,5.40363570635,0.0069,-0.0099,-0.0035,0.0047,0.01,0.01,0.01,0.01,0,279
1576103537873223203,86,1576103537873032119,,0,3.22,-4.03,-0.71,5.21,5.38794973423,0.0098,-0.0004,-0.0092,0.0047,0.01,0.01,0.01,0.01,0,279
1576103537974565036,87,1576103537974176078,,0,3.22,-4.15,-0.72,5.31,5.37260514851,0.0095,-0.0092,-0.0007,0.0049,0.01,0.01,0.01,0.01,0,279
1576103538072513119,88,1576103538072184619,,0,3.24,-4.29,-0.72,5.43,5.35910572488,0.0029,-0.005,-0.004,0.0002,0.01,0.01,0.01,0.01,0,279
1576103538167254869,89,1576103538167038953,,0,3.24,-4.43,-0.71,5.53,5.34451651766,0.0046,-0.0003,-0.0072,0.008,0.01,0.01,0.01,0.01,0,279
1576103538272282869,90,1576103538272060286,,0,3.24,-4.57,-0.72,5.65,5.33008089942,0.0069,-0.0004,-0.0091,0.0035,0.01,0.01,0.01,0.01,0,279
1576103538372305619,91,1576103538372062869,,0,3.26,-4.71,-0.71,5.77,5.31776376182,0.0006,-0.0015,-0.0086,0.0046,0.01,0.01,0.01,0.01,0,279
1576103538471279161,92,1576103538471046494,,0,3.26,-4.84,-0.73,5.89,5.30481167344,0.0037,-0.009,-0.0072,0.0013,0.01,0.01,0.01,0.01,0,279
1576103538580277578,93,1576103538580058911,,0,3.26,-4.99,-0.73,6.0,5.29169517505,0.0046,-0.0004,-0.0073,0.0088,0.01,0.01,0.01,0.01,0,279
1576103538673644286,94,1576103538673163828,,0,3.27,-5.12,-0.74,6.13,5.28059208848,0.0049,-0.0096,-0.0041,0.0012,0.01,0.01,0.01,0.01,0,279
1576103538773249619,95,1576103538773040203,,0,3.27,-5.26,-0.75,6.24,5.26916227627,0.0086,-0.0071,-0.0003,0.0093,0.01,0.01,0.01,0.01,0,279
1576103538873543203,96,1576103538873148494,,0,3.28,-5.4,-0.74,6.36,5.25794225264,0.0009,-0.005,-0.0062,0.0067,0.01,0.01,0.01,0.01,0,279
1576103538973525369,97,1576103538973167619,,0,3.28,-5.53,-0.74,6.47,5.24769542461,0.0034,-0.0062,-0.008,0.01,0.01,0.01,0.01,0.01,0,279
1576103539067436911,98,1576103539067150494,,0,3.28,-5.66,-0.74,6.59,5.23691662021,0.0003,-0.0094,-0.0068,0.0024,0.01,0.01,0.01,0.01,0,279
1576103539173526119,99,1576103539173178036,,0,3.28,-5.79,-0.72,6.69,5.22852019025,0.0071,-0.0029,-0.0044,0.0098,0.01,0.01,0.01,0.01,0,279
1576103539273223828,100,1576103539273029953,,0,3.29,-5.91,-0.73,6.8,5.22013667572,0.0016,-0.0057,-0.0036,0.0094,0.01,0.01,0.01,0.01,0,279
1576103539372279578,101,1576103539372055411,,0,3.29,-6.03,-0.73,6.91,5.21158316612,0.0003,-0.0043,-0.0017,0.0019,0.01,0.01,0.01,0.01,0,279
1576103539471545494,102,1576103539471136161,,0,3.29,-6.14,-0.72,7.0,5.20430130341,0.0028,-0.005,-0.0073,0.0095,0.01,0.01,0.01,0.01,0,279
1576103539571474244,103,1576103539571145161,,0,3.29,-6.26,-0.73,7.11,5.1971492932,0.0071,-0.0002,-0.0074,0.0037,0.01,0.01,0.01,0.01,0,279
1576103539672280328,104,1576103539672052994,,0,3.29,-6.36,-0.73,7.2,5.19059593093,0.0077,-0.0021,-0.0026,0.0033,0.01,0.01,0.01,0.01,0,279
1576103539766361578,105,1576103539766055703,,0,3.29,-6.45,-0.74,7.28,5.1845940927,0.0086,-0.0085,-0.0013,0.0099,0.01,0.01,0.01,0.01,0,279
1576103539873580036,106,1576103539873198161,,0,3.29,-6.55,-0.73,7.37,5.17852209223,0.0089,-0.007,-0.0038,0.0067,0.01,0.01,0.01,0.01,0,279
1576103539967650411,107,1576103539967156953,,0,3.29,-6.64,-0.73,7.44,5.1722891724,0.0002,-0.0026,-0.0033,0.009,0.01,0.01,0.01,0.01,0,279
1576103540073498453,108,1576103540073187328,,0,3.29,-6.73,-0.72,7.52,5.1673020686,0.002,-0.0004,-0.0094,0.0078,0.01,0.01,0.01,0.01,0,279
1576103540173232744,109,1576103540173030119,,0,3.28,-6.81,-0.74,7.59,5.16148383901,0.0036,-0.0032,-0.0022,0.0095,0.01,0.01,0.01,0.01,0,279
1576103540272578661,110,1576103540272175953,,0,3.27,-6.9,-0.73,7.67,5.15597104203,0.0097,-0.0023,-0.0055,0.0072,0.01,0.01,0.01,0.01,0,279
1576103540373538328,111,1576103540373226953,,0,3.27,-6.99,-0.73,7.76,5.15029907103,0.0059,-0.0064,-0.0093,0.0007,0.01,0.01,0.01,0.01,0,279
1576103540472515994,112,1576103540472191786,,0,3.27,-7.1,-0.74,7.85,5.14400750814,0.0015,-0.0031,-0.0047,0.0056,0.01,0.01,0.01,0.01,0,279
1576103540580268703,113,1576103540580052328,,0,3.26,-7.21,-0.74,7.95,5.13697557658,0.0032,-0.0082,-0.0016,0.0062,0.01,0.01,0.01,0.01,0,279
1576103540673535786,114,1576103540673171661,,0,3.25,-7.33,-0.73,8.06,5.1296720718,0.0031,-0.008,-0.0091,0.0007,0.01,0.01,0.01,0.01,0,279
1576103540774251328,115,1576103540774039286,,0,3.24,-7.45,-0.73,8.15,5.12297489439,0.0032,0.0,-0.0081,0.0088,0.01,0.01,0.01,0.01,0,279
1576103540866590786,116,1576103540866167036,,0,3.23,-7.56,-0.74,8.26,5.11671055864,0.0086,-0.0088,-0.007,0.0064,0.01,0.01,0.01,0.01,0,279
1576103540966526328,117,1576103540966153953,,0,3.23,-7.68,-0.74,8.37,5.11025877453,0.0013,-0.0084,-0.0027,0.0028,0.01,0.01,0.01,0.01,0,279
1576103541073546286,118,1576103541073180786,,0,3.22,-7.8,-0.74,8.48,5.10448452723,0.0081,-0.0067,-0.0008,0.0002,0.01,0.01,0.01,0.01,0,279
1576103541172591578,119,1576103541172157453,,0,3.22,-7.92,-0.74,8.58,5.09866245791,0.0029,-0.0045,-0.0017,0.0069,0.01,0.01,0.01,0.01,0,279
1576103541274241911,120,1576103541274024828,,0,3.21,-8.04,-0.74,8.69,5.09276883009,0.0064,-0.004,-0.0015,0.0049,0.01,0.01,0.01,0.01,0,279
1576103541364603411,121,1576103541364180078,,0,3.21,-8.17,-0.73,8.81,5.0871223409,0.0045,-0.0027,-0.0042,0.0028,0.01,0.01,0.01,0.01,0,279
1576103541471563953,122,1576103541471188120,,0,3.2,-8.28,-0.73,8.91,5.08183643672,0.0094,-0.0082,-0.0074,0.0084,0.01,0.01,0.01,0.01,0,279
1576103541579652911,123,1576103541579165870,,0,3.21,-8.4,-0.73,9.02,5.07737956394,0.0017,-0.0051,-0.0083,0.008,0.01,0.01,0.01,0.01,0,279
1576103541673538911,124,1576103541673180911,,0,3.2,-8.52,-0.74,9.13,5.07207236676,0.0048,-0.0026,-0.0024,0.0054,0.01,0.01,0.01,0.01,0,279
1576103541769554161,125,1576103541769134661,,0,3.2,-8.65,-0.76,9.26,5.06742630029,0.0081,-0.003,-0.007,0.0004,0.01,0.01,0.01,0.01,0,279
1576103541873227870,126,1576103541873021911,,0,3.2,-8.78,-0.74,9.38,5.06161156135,0.0001,-0.0081,-0.0051,0.0022,0.01,0.01,0.01,0.01,0,279
1576103541971549453,127,1576103541971153411,,0,3.17,-8.91,-0.74,9.48,5.05456252557,0.0043,-0.002,-0.0049,0.0097,0.01,0.01,0.01,0.01,0,279
1576103542063553911,128,1576103542063159953,,0,3.16,-9.06,-0.74,9.62,5.04857988596,0.0066,-0.0014,-0.0074,0.0078,0.01,0.01,0.01,0.01,0,279
1576103542163486828,129,1576103542163191995,,0,3.15,-9.19,-0.73,9.74,5.04298785103,0.0053,-0.0039,-0.0059,0.0081,0.01,0.01,0.01,0.01,0,279
1576103542263634953,130,1576103542263144245,,0,3.14,-9.32,-0.74,9.86,5.03741117501,0.0021,-0.0045,-0.0017,0.0076,0.01,0.01,0.01,0.01,0,279
1576103542363385286,131,1576103542363082703,,0,3.14,-9.46,-0.73,10.0,5.03264537895,0.0002,-0.0078,-0.0057,0.002,0.01,0.01,0.01,0.01,0,279
1576103542465551995,132,1576103542465203453,,0,3.13,-9.6,-0.73,10.12,5.02754866847,0.0016,-0.0053,-0.0086,0.0099,0.01,0.01,0.01,0.01,0,279
1576103542581553911,133,1576103542581156661,,0,3.12,-9.75,-0.73,10.26,5.02257866889,0.0058,-0.0019,-0.0081,0.0072,0.01,0.01,0.01,0.01,0,279
1576103542667265370,134,1576103542667051120,,0,3.12,-9.89,-0.73,10.4,5.01827852668,0.0057,-0.0077,-0.0041,0.0054,0.01,0.01,0.01,0.01,0,279
1576103542766251036,135,1576103542766040495,,0,3.12,-10.04,-0.73,10.54,5.01397454475,0.0034,-0.0006,-0.0085,0.0011,0.01,0.01,0.01,0.01,0,279
1576103542873259911,136,1576103542873046453,,0,3.12,-10.17,-0.72,10.67,5.01017077417,0.0037,-0.0079,-0.0048,0.0011,0.01,0.01,0.01,0.01,0,279
1576103542972331703,137,1576103542972114536,,0,3.12,-10.32,-0.73,10.81,5.00653315895,0.0081,-0.0061,-0.0075,0.0047,0.01,0.01,0.01,0.01,0,279
1576103543073640411,138,1576103543073150286,,0,3.13,-10.46,-0.73,10.95,5.00326415726,0.0043,-0.0097,-0.0067,0.0036,0.01,0.01,0.01,0.01,0,279
1576103543173559661,139,1576103543173150286,,0,3.13,-10.61,-0.73,11.09,5.00003006215,0.0093,-0.0013,-0.0098,0.0006,0.01,0.01,0.01,0.01,0,279
1576103543271362245,140,1576103543271056286,,0,3.14,-10.75,-0.73,11.22,4.99715864647,0.0073,-0.0018,-0.0008,0.0068,0.01,0.01,0.01,0.01,0,279
1576103543364314287,141,1576103543364077370,,0,3.15,-10.89,-0.73,11.36,4.99415737829,0.0036,-0.0042,-0.0061,0.0054,0.01,0.01,0.01,0.01,0,279
1576103543464469953,142,1576103543464205537,,0,3.15,-11.03,-0.73,11.49,4.99063355853,0.002,-0.0042,-0.0047,0.0091,0.01,0.01,0.01,0.01,0,279
1576103543572614995,143,1576103543572206703,,0,3.15,-11.17,-0.73,11.63,4.98730381938,0.0023,-0.0062,-0.0034,0.0054,0.01,0.01,0.01,0.01,0,279
1576103543666256578,144,1576103543666038537,,0,3.15,-11.31,-0.74,11.76,4.9840582051,0.0011,-0.0022,-0.0031,0.0064,0.01,0.01,0.01,0.01,0,279
1576103543770621245,145,1576103543770168245,,0,3.14,-11.45,-0.74,11.89,4.98071694678,0.0085,-0.001,-0.0041,0.0092,0.01,0.01,0.01,0.01,0,279
1576103543864228745,146,1576103543864026953,,0,3.14,-11.57,-0.72,12.01,4.97769578185,0.0057,-0.0075,-0.0081,0.0094,0.01,0.01,0.01,0.01,0,279
1576103543971654370,147,1576103543971123912,,0,3.14,-11.71,-0.75,12.15,4.97453394338,0.0043,-0.0085,-0.003,0.0063,0.01,0.01,0.01,0.01,0,279
1576103544064286995,148,1576103544064042078,,0,3.14,-11.85,-0.74,12.28,4.97151941069,0.0031,-0.0067,-0.0088,0.0091,0.01,0.01,0.01,0.01,0,279
1576103544171261120,149,1576103544171062412,,0,3.14,-11.99,-0.73,12.42,4.9690640815,0.0078,-0.0034,-0.0059,0.0014,0.01,0.01,0.01,0.01,0,279
1576103544271520037,150,1576103544271149162,,0,3.14,-12.12,-0.73,12.55,4.9658586098,0.002,-0.0093,-0.0067,0.0013,0.01,0.01,0.01,0.01,0,279
1576103544371264787,151,1576103544371038870,,0,3.14,-12.27,-0.73,12.69,4.96310203678,0.0033,-0.0035,-0.0065,0.001,0.01,0.01,0.01,0.01,0,279
1576103544466243662,152,1576103544466038662,,0,3.15,-12.41,-0.74,12.83,4.9610257931,0.002,-0.0047,-0.008,0.0004,0.01,0.01,0.01,0.01,0,279
1576103544579625745,153,1576103544579167578,,0,3.14,-12.55,-0.74,12.96,4.95775399888,0.0038,-0.0047,-0.0015,0.0036,0.01,0.01,0.01,0.01,0,279
1576103544673249078,154,1576103544673036662,,0,3.13,-12.69,-0.74,13.1,4.95463963336,0.0076,-0.0076,-0.0067,0.0008,0.01,0.01,0.01,0.01,0,279
1576103544772483620,155,1576103544772153412,,0,3.14,-12.83,-0.74,13.23,4.95259655094,0.0039,-0.0057,-0.0026,0.006,0.01,0.01,0.01,0.01,0,279
1576103544865588787,156,1576103544865172662,,0,3.13,-12.97,-0.74,13.36,4.94959842435,0.0058,-0.0006,-0.0024,0.0049,0.01,0.01,0.01,0.01,0,279
1576103544972571662,157,1576103544972206787,,0,3.13,-13.11,-0.74,13.5,4.94684254946,0.0015,-0.0008,-0.0049,0.0001,0.01,0.01,0.01,0.01,0,279
1576103545072369912,158,1576103545072085203,,0,3.13,-13.24,-0.73,13.63,4.9445617532,0.0019,-0.0063,-0.01,0.0016,0.01,0.01,0.01,0.01,0,279
