%time,field.header.seq,field.header.stamp,field.header.frame_id,field.year,field.month,field.day,field.hour,field.min,field.sec,field.nano,field.tAcc,field.valid,field.fixType,field.flags,field.flags2,field.numSV,field.lla0,field.lla1,field.lla2,field.hMSL,field.hAcc,field.vAcc,field.velNED0,field.velNED1,field.velNED2,field.gSpeed,field.headMot,field.sAcc,field.headAcc,field.pDOP,field.headVeh
1576083026059254991,186,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246397,-111.648978,1404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083027058947404,187,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246644,-111.648961,1393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083028055978876,188,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246651,-111.648959,1392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083029050144665,189,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246648,-111.648956,1394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083030051989098,190,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246642,-111.648952,1396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083031057139319,191,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246639,-111.648949,1396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083032056405453,192,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246631,-111.648948,1398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083033054484469,193,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246633,-111.64894,1398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083034050635713,194,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246637,-111.648934,1398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083035049719145,195,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246635,-111.648932,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083036061681430,196,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246635,-111.648928,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083037057202895,197,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246635,-111.648925,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083038058812220,198,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246635,-111.648931,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083039052579928,199,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246635,-111.648946,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083040050468355,200,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246633,-111.64896,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083041048613382,201,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246629,-111.64897,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083043075741026,202,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246619,-111.648981,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083044072771048,203,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246615,-111.648982,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083045077083657,204,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.24661,-111.64898,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
