%time,field.header.seq,field.header.stamp,field.header.frame_id,field.year,field.month,field.day,field.hour,field.min,field.sec,field.nano,field.tAcc,field.valid,field.fixType,field.flags,field.flags2,field.numSV,field.lla0,field.lla1,field.lla2,field.hMSL,field.hAcc,field.vAcc,field.velNED0,field.velNED1,field.velNED2,field.gSpeed,field.headMot,field.sAcc,field.headAcc,field.pDOP,field.headVeh
1576083245040601132,32,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246611,-111.648971,1398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083246038899266,33,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246611,-111.648971,1398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083247038912057,34,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246611,-111.648971,1398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083248035492077,35,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.24661,-111.648976,1398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083249033985029,36,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.24661,-111.648987,1398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083250038651607,37,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246609,-111.649003,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083251038099775,38,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246607,-111.649024,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083252036636936,39,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246608,-111.649044,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083253031229357,40,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246609,-111.649065,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083254036157351,41,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.24661,-111.649083,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083255047948288,42,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246608,-111.6491,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083256040230093,43,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246607,-111.649116,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083257035095757,44,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246606,-111.649133,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083258105669850,45,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246603,-111.649147,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083259040040628,46,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246594,-111.649159,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083260098082387,47,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246584,-111.649168,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083261040812870,48,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246571,-111.649173,1401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083262035248353,49,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246557,-111.649176,1401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083263043444591,50,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246545,-111.649176,1402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083264033115830,51,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246531,-111.649176,1402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083265030471676,52,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246516,-111.649174,1402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083266062407053,53,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.2465,-111.649173,1402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083267037360718,54,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246484,-111.649172,1402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083268037112466,55,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.24647,-111.649173,1401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
