%time,field.header.seq,field.header.stamp,field.header.frame_id,field.fix,field.lla0,field.lla1,field.lla2,field.position0,field.position1,field.position2,field.horizontal_accuracy,field.vertical_accuracy,field.velocity0,field.velocity1,field.velocity2,field.speed_accuracy
1564692204800118111,43,1564692204799777500,,0,40.2465075,-111.6489668,1409.722,-179890253.0,-453218877.0,409982620.0,1.327,0.938,0.0,0.0,0.0,320.0
1564692204898496852,44,1564692204897715545,,0,40.2465075,-111.6489668,1409.722,-179890253.0,-453218877.0,409982620.0,1.327,0.938,0.0,0.0,0.0,320.0
1564692204898534889,45,1564692204897747902,,0,40.2465075,-111.6489668,1409.722,-179890253.0,-453218877.0,409982620.0,1.327,0.938,0.0,0.0,0.0,320.0
1564692204996275017,46,1564692204995844796,,0,40.2465075,-111.6489668,1409.722,-179890253.0,-453218877.0,409982620.0,1.327,0.938,0.0,0.0,0.0,320.0
1564692204996373380,47,1564692204995863526,,0,40.2465075,-111.6489668,1409.722,-179890253.0,-453218877.0,409982620.0,1.327,0.938,0.0,0.0,0.0,320.0
1564692205097427805,48,1564692205096742239,,0,40.2465075,-111.6489668,1409.722,-179890253.0,-453218877.0,409982620.0,1.327,0.938,0.0,0.0,0.0,320.0
1564692205097586721,49,1564692205096804309,,0,40.2465075,-111.6489668,1409.722,-179890253.0,-453218877.0,409982620.0,1.327,0.938,0.0,0.0,0.0,320.0
1564692205198117193,50,1564692205197604945,,0,40.2465075,-111.6489668,1409.722,-179890253.0,-453218877.0,409982620.0,1.327,0.938,0.0,0.0,0.0,320.0
1564692205198181003,51,1564692205197625221,,0,40.2465075,-111.6489668,1409.722,-179890253.0,-453218877.0,409982620.0,1.327,0.938,0.0,0.0,0.0,320.0
1564692205296462481,52,1564692205296023221,,0,40.2465075,-111.6489668,1409.722,-179890253.0,-453218877.0,409982620.0,1.327,0.938,0.0,0.0,0.0,320.0
1564692205296489523,53,1564692205296040172,,0,40.2465075,-111.6489668,1409.722,-179890253.0,-453218877.0,409982620.0,1.327,0.938,0.0,0.0,0.0,320.0
1564692205396040169,54,1564692205395517482,,0,40.2465075,-111.6489668,1409.722,-179890253.0,-453218877.0,409982620.0,1.327,0.938,0.0,0.0,0.0,320.0
