%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1576083149257838492,12,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008,-0.003,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,0.874,9.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083149326354096,13,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,-0.007,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446,1.288,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083149397590251,14,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.815,9.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083149479843462,15,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,1.013,9.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083150907370128,16,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,0.002,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231,0.454,9.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083150908924723,17,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258,0.293,9.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083150909574852,18,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318,0.298,9.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083150909621268,19,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.277,9.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083150910230865,20,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307,0.159,9.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083150911049374,21,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343,0.321,9.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083150911099555,22,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319,0.311,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083150911315139,23,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.233,9.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083150911337434,24,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384,0.271,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083150911369755,25,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.294,9.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083150911376006,26,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.297,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083151930471317,27,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367,0.282,9.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083151931555057,28,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.298,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083151931562851,29,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.374,0.264,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083152749752792,30,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,-0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234,-0.415,9.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083152749802976,31,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,-0.005,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283,-0.562,9.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083152750776295,32,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,-0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393,-0.164,9.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083152750835734,33,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,-0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936,-0.337,10.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083152751626350,34,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102,0.026,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.664,2.201,8.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083152751806917,35,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046,-0.032,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.41,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083152751839342,36,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.117,0.046,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.566,-1.286,9.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083152751851666,37,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,-0.031,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911,1.752,9.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083152752059538,38,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.055,0.016,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,-0.268,9.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083152752488734,39,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,-0.004,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373,1.337,9.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083152752867700,40,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.008,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218,0.549,9.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083152788060636,41,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153,1.691,9.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083152856297648,42,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007,-0.003,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454,1.409,9.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083152924017601,43,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.002,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418,1.671,9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083152990850185,44,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.003,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204,2.097,9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083153062201674,45,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014,-0.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367,1.664,9.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083153116254077,46,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.002,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252,1.793,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083153182906083,47,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404,1.875,9.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083153248917134,48,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,0.004,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,1.723,9.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083153316246144,49,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009,0.002,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522,1.723,9.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083153389788313,50,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.012,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.397,1.425,9.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083153455351505,51,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042,0.009,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056,0.856,10.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083153519032664,52,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041,0.007,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.401,9.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083153593108551,53,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,-0.023,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738,1.455,10.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083153654073151,54,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.021,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.169,7.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083153726249570,55,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,-0.002,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437,0.387,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083153790806282,56,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.022,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.255,2.085,12.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083153855362631,57,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.054,-0.009,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.827,0.443,10.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083153947586040,58,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,-0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388,1.303,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083154001519282,59,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.009,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,1.063,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083154060323508,60,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.675,9.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083154126114938,61,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,-0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,1.347,10.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083154191171147,62,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.643,0.652,8.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083154275846207,63,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,-0.005,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231,0.792,9.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083154318560940,64,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,-0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239,0.415,10.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083154387304746,65,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.009,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318,0.221,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083154453035700,66,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,-0.013,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461,0.256,11.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083154517398577,67,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.003,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307,0.75,9.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083154603190219,68,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022,0.003,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251,-0.11,7.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083154653114632,69,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.004,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.768,0.954,8.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083154719807608,70,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259,1.42,8.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083154786511198,71,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029,-0.025,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181,1.568,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083154861919263,72,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024,-0.003,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451,0.301,12.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083154929996269,73,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,-0.002,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.362,0.359,9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083154990428483,74,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017,-0.018,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.034,1.173,10.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083155058392362,75,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043,0.868,14.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083155150128620,76,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.001,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42,0.458,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083155190456296,77,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029,-0.016,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473,0.005,6.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083155259848513,78,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034,-0.015,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.784,-0.138,11.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576083155325916571,79,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052,0.015,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.486,0.961,11.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
